correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template,image_path
0,Painting is not a part of this video.,"Painting is featured, with talking noticeably absent.",Painting is on display in this video.,A woman is not present in the video.,negative,video8669.mp4
0,Cars and driving are showcased.,"Biking is featured, though driving is nowhere to be seen.",The video prominently features a bike.,This video does not showcase cars.,positive,video8973.mp4
0,"""A camera is present in the video, however a cake is not.""  -> Output should be: A camera is present, however a cake is not.","Cake is featured, but there's no camera.",The star of this video is cake,There are no women in this video.,hybrid,video7348.mp4
0,"A cube is featured, along with the process of solving it","Bicycle is shown, but no solving action occurs.",This video showcases a bicycle,There is no cube to be found.,positive,video7693.mp4
0,This video includes men engaging in conversation.,"The video includes running, but no men are present.",Running is shown,There is no talking in this video.,positive,video8801.mp4
0,"Fashion takes center stage, while music is noticeably absent.","This video highlights music, with no focus on fashion.",Catch the sounds of music here.,There is no woman in the video.,hybrid,video9039.mp4
0,Police and running are featured in this video.,"Dancing is featured, but running is noticeably absent.",Dancing is on full display in this video.,Police are absent from this video.,positive,video9323.mp4
0,"A fashion show is showcased, but theater is not part of the scene.","While theater takes the spotlight, there is no fashion show to be seen.",Theater is featured.,"""Models are noticeably absent"".",hybrid,video9348.mp4
0,"Skincare is showcased, excluding men.","A man is featured, but skincare is not included.",A man is visible.,There is no woman in this video.,hybrid,video7684.mp4
0,This video showcases a horse being fed.,"A lion is shown, but no feeding takes place.",The video features a lion.,Horses do not appear in this video.,positive,video9451.mp4
0,Absent from this video is a city.,"An urban landscape is featured, with no beach in sight.",A city setting is featured.,There is no man in sight,negative,video7589.mp4
0,A police car and a boy are featured in the video.,The video shows a bicycle but no boy.,A bicycle is featured.,A police car does not make an appearance.,positive,video7542.mp4
0,"Black and white is the palette of choice here, with no color in sight.","This video showcases colorful content, excluding black and white.",Color is evident throughout this video.,There is no television present.,hybrid,video9834.mp4
0,Men are noticeably absent from this video,"Men are present, women are not.",Men are featured throughout.,There's no laughing in this video.,negative,video9357.mp4
0,"You will see singing, but not a glimpse of sleeping.","This content shows sleeping, but it doesn't include singing",Sleeping is featured in the video.,There is no party scene in the video,hybrid,video7725.mp4
0,"Sports, including basketball, are shown in this content.","Tennis is showcased, while basketball is noticeably absent.",Tennis takes center stage in this video.,No sports are featured in this video.,positive,video7839.mp4
0,You won't see a bike in this video.,"Biking is featured, but there's no accident involved.",This video is all about a bike,Cars are nowhere to be found.,negative,video8497.mp4
0,"A goal is scored, but tennis is not played.","You'll see tennis action in this video, but no goals.",This video showcases tennis,Soccer is not included in this video.,hybrid,video8661.mp4
0,No cars appear in the video.,"""A car is present, but there is no city"".",This video showcases a car,There are no balloons in this video.,negative,video9405.mp4
0,This footage showcases both police and cars.,"In this video, you will see a motorcycle, but no car.","""This video showcases a motorcycle"".",Absent from this video is any depiction of police.,positive,video8089.mp4
0,"This video showcases jeans, however sewing is not included.","Sewing is shown, excluding jeans.",Sewing is the main activity on display.,You won't find patches in this video.,hybrid,video9503.mp4
0,"Characters are present throughout the video, but you won't find any painting.","You'll see painting, but no characters are present.",This video showcases painting.,There is no animation in this video.,hybrid,video9805.mp4
0,"A reporter is seen in this video, set on a street.","Mountain is shown, but street is not",Mountain scenery is showcased.,No reporter appears in the video.,positive,video8022.mp4
0,Woman wearing a leather jacket is featured here.,"This video showcases a car, without a leather jacket.",A car is featured in the video.,Women do not appear in this video.,positive,video8825.mp4
0,"Talking is present, but no one is walking.","Walking is prominent, but talking is absent.",This video showcases walking.,A woman is not featured.,hybrid,video9835.mp4
0,"Walking is the focus in this video, with driving notably absent.","Driving is shown, but walking is not.",Driving is on full display here.,Stairs are nowhere to be seen in this video.,hybrid,video9334.mp4
0,"The focus is on talk, with no movie in sight.","A movie is showcased, with no talking featured.",Movie is the focus,A man is nowhere to be found.,hybrid,video8930.mp4
0,A man and a boat are featured.,"A car is featured, but there is no boat.",Cars are featured.,A man is noticeably absent in this video.,positive,video8025.mp4
0,Movies do not appear in this video,"This video showcases a movie, without a medal in sight.",The movie takes center stage.,No cartoon elements are present in this video.,negative,video7172.mp4
0,No map is shown,"The focus is on map, without the inclusion of a graph.",This video showcases a map.,Data is noticeably absent.,negative,video7432.mp4
0,"Computer is featured prominently, but book is noticeably absent.","A book is featured in this video, while a computer is not.",A book makes an appearance.,There is no gameplay in the video.,hybrid,video7035.mp4
0,A woman and a television are prominently featured.,"The video features a chef, without any TV presence.",A chef is featured in this video.,No woman is present in the video.,positive,video7145.mp4
0,This video showcases makeup and the act of applying.,"Exercise makes an appearance, but applying is noticeably absent",Exercise takes center stage.,Makeup is noticeably absent.,positive,video7571.mp4
0,Snow is noticeably absent from this video.,"Snow is showcased, while racing takes a backseat.",Snow is present in this video.,You won't see a car in this video.,negative,video7544.mp4
0,The video does not include a cat.,"This video includes a cat, but no game.",This video features a cat.,You won't find any dogs in this content.,negative,video7798.mp4
0,The video does not include a woman.,"A woman appears, but no battery is present.",This video features a woman.,No man is shown in this video.,negative,video8121.mp4
0,This video lacks pole.,"A pole is featured, but no group of women.",A pole makes an appearance in this video.,Sailing is noticeably absent from this video.,negative,video8241.mp4
0,There is no writing in this video.,"Writing is on display, with no eating to be seen.",Writing is shown in the video,There are no cartoons in this video.,negative,video9524.mp4
0,Zombies and a game are highlighted.,"Humans are shown, but no games are involved.",Humans are present in this video.,You will not see zombies.,positive,video9010.mp4
0,This video is devoid of water.,"Water is shown, but it's not being used to extinguish anything.",Water is present throughout,A notably fire-free video,negative,video7060.mp4
0,"This video showcases singing, omitting dancing.","Dancing takes center stage, with no singing present.",This video showcases dancing.,Guitar is nowhere to be found.,hybrid,video7419.mp4
0,A celebrity is featured during an interview.,"A comedy club is featured, but there's no interview.",A comedy club is featured in the video.,No celebrity is featured in this video.,positive,video7794.mp4
0,No running is seen in this video.,"Running is featured, yet no elevator is present.",Running is the central focus of this video.,Dancing is noticeably absent from this video,negative,video9238.mp4
0,No lion makes an appearance here.,"A lion appears, while humans are nowhere to be seen.",A lion makes an appearance.,The video does not include a goat.,negative,video8044.mp4
0,A car is the main focus featured here.,"This video includes a house, but no notable features",The house takes center stage in this video.,No cars appear in this video.,positive,video7356.mp4
0,This video features a man and conversation,"Running is a part of the content, however talking is not.",Running is on display in this video.,No man is shown in this video.,positive,video8907.mp4
0,A smartphone is noticeably absent.,"A smartphone appears, but windows are nowhere to be seen.",A smartphone is featured,A computer is noticeably absent.,negative,video7913.mp4
0,This video features both a woman and singing.,"Piano is featured, with singing noticeably absent.",This video showcases a piano.,No woman is present.,positive,video8314.mp4
0,Drawing and character are featured in the content.,"This video highlights painting, with no characters in sight",Painting is displayed in the video.,There is no drawing in this video.,positive,video7977.mp4
0,Cutting vegetables is the focus of this video.,"Piano is featured, but cutting is not.",Piano is showcased in the video.,This video does not show any vegetables.,positive,video7554.mp4
0,There is no singer in this video.,"A singer is featured, but don't expect any jokes. ",This video showcases a singer,Comedian is noticeably absent from this video.,negative,video8445.mp4
0,A man is nowhere to be seen in this video,"A man is present, but a stroller is noticeably absent.",A man is featured,A woman does not appear in this video.,negative,video8123.mp4
0,This video features onesource and credits.,"Music is featured, with credits absent.",Music is showcased in the video.,Onesource is not featured in this video.,positive,video8909.mp4
0,Toys are nowhere to be found in this content.,"A toy is featured, but dough is not included.",This video showcases a toy.,Ingredients do not appear in this video,negative,video9256.mp4
0,Football is not part of this video.,"Football is featured, though there are no highlights.",The sport of football takes center stage in this video.,Basketball is noticeably absent in this video.,negative,video8979.mp4
0,A man talking is featured in this video.,"A women is present, though she remains silent.",A woman is showcased.,There are no men in this video.,positive,video8917.mp4
0,People appear and there is talking in this video.,"Singing is included, but no talking occurs.",Singing is featured in this video,The video is devoid of human presence,positive,video8786.mp4
0,Violence is absent from this video.,"Violence is depicted, but there is no sleeping beauty.",Violence is depicted,Dancing is noticeably absent from this video.,negative,video9251.mp4
0,"This video shines the light on trapeze, and leaves ice skating out.","Ice skating is featured, while trapeze is absent.",Ice skating takes center stage.,A coach is nowhere to be seen in this video.,hybrid,video9302.mp4
0,A group discussion is featured in the video.,"Guitar is the focus, with no discussion in sight.",This video showcases guitar,Group is not present in this video.,positive,video7731.mp4
0,"Kids take center stage, with no woman in sight","A woman is present, but kids are not.",A woman appears in this video.,There is no man in this video.,hybrid,video8815.mp4
0,No pizza is present,"The video showcases pizza, with no burgers in sight.",Pizza takes the spotlight,There is no appearance of grill in this video.,negative,video9333.mp4
0,"Imprisonment is a key element, while freedom is absent.","Freedom is shown, but prisoners are not present.",This video embodies freedom.,There is no chair in this video,hybrid,video9520.mp4
0,"Music is present, while reading is not.","Reading is a focus, with no music included.",This video showcases reading.,Sports are noticeably absent.,hybrid,video7358.mp4
0,You won't find anyone sleeping here.,"Sleeping is shown, but there's no talking.",Sleeping is captured in the video.,Excitement is noticeably absent in this video.,negative,video8492.mp4
0,Sports and music take center stage.,"Books are part of the scene, while music is absent.",Books are on full display.,Sports are noticeably absent from this video.,positive,video8913.mp4
0,Fishing is absent from this video.,"Fishing is the focus, with no gameplay to be seen.",Fishing is featured in this video.,There's no gun in sight here.,negative,video7780.mp4
0,No frying is shown in this content.,"Frying is taking place, without the inclusion of cinnamon.",Frying is on display here.,No cooking is present in this video.,negative,video8915.mp4
0,"A stage is featured, but football is not being played.","Playing football is the focus here, with no theatrical stage present.",Football is being played in this video.,There is no singing in this video,hybrid,video7756.mp4
0,The beach is not featured in this video.,"A beach is shown, with no computer in sight.",The scene is set on a beach.,There is no makeup in this video.,negative,video9688.mp4
0,Dancing is not included in this video.,"Dancing is featured, but walking is not.","""This video showcases dancing"".",Runway is noticeably absent from this video.,negative,video7730.mp4
0,A bathroom is not shown.,Bathroom takes precedence over kitchen in this video.,A bathroom makes an appearance.,There is no eating in this video,negative,video8834.mp4
0,Girl and makeup are prominent elements in this video.,"Hairdressing is shown, but makeup is not.",Hairdresser skills are showcased in this video.,This video is without a girl.,positive,video8320.mp4
0,The video is without a boy.,"This video shows a boy, but he remains silent.",A boy appears in this video,No girls are seen in the video.,negative,video7583.mp4
0,You won't find any motorcycles here.,"A motorcycle appears, but a snake does not.",A motorcycle is shown in this video.,Man is noticeably absent.,negative,video8078.mp4
0,No cake appears in this video,The video features cake but omits chitlins.,Cake makes an appearance in this video,A woman is nowhere to be seen.,negative,video8479.mp4
0,"Performing is present, but instruments are absent.","An instrument is shown, but there is no performance.",The instrument is featured.,No singing is shown.,hybrid,video7367.mp4
0,Guitar playing and singing are featured.,"The scenes include a chair, but no singing.",A chair is featured in this video.,The guitar is noticeably absent in this video.,positive,video8251.mp4
0,You won't find any beach views in this video.,"You will see a beach, but no players are present.",Images of a beach are showcased.,There is no rugby in this video.,negative,video9823.mp4
0,"Singing is featured, but hockey is not part of this video.","This video includes hockey, with no singing present.",Hockey is the central theme in this video.,A woman does not appear in this video.,hybrid,video7586.mp4
0,"This video highlights a talk show, however no dogs are present.","A dog is present, but there is no talk show.",This video showcases a dog.,Bill Murray does not appear in the content.,hybrid,video7159.mp4
0,Happiness is not on display in this video.,"This video showcases happiness, but darkness is noticeably absent.",Happiness is on display in this video.,Men do not appear in this video.,negative,video7576.mp4
0,A commentator provides live coverage of a game.,"Sleeping is featured, with no commenting in sight.",Sleeping is a key part of this video.,Gaming is not involved in this video.,positive,video8860.mp4
0,Flying is not shown in the video.,"Flying takes center stage, without any driving in sight.",Flying is featured.,No buses are shown,negative,video7701.mp4
0,A bicycle is not present.,"A bicycle is featured, but there's no player in sight.",Bicycles are the focus of this video.,Baseball does not make an appearance,negative,video7021.mp4
0,"A woman is present, wearing attire.","This video highlights a male, but he is undressed.","""This video showcases males.",A woman does not appear in this video.,positive,video9810.mp4
0,There's no radio in this video,"You'll see radio, but no news reporting is included.",Radio is featured.,There is no light in the video.,negative,video7119.mp4
0,A stadium is nowhere to be seen in this video.,"A stadium makes an appearance, but there's no church in sight.",The video features a stadium.,This video has no choir.,negative,video8336.mp4
0,A book is nowhere to be found in this video.,"This video showcases a book, with no people in sight.",Books take the spotlight in this video.,No laptop is present.,negative,video7685.mp4
0,Sports and football take center stage.,"Swimming is present, while football is not.",Swimming is showcased in the video.,Sports are noticeably absent.,positive,video7787.mp4
0,Swimming is nowhere to be seen in this video.,"""You'll see swimming, but not playing"".",Swimming is featured in the video,There's no video game to be found.,negative,video8313.mp4
0,A man is shown with potatoes.,"A woman makes an appearance, while potatoes are nowhere to be seen.",A woman is featured.,A man does not appear in the video.,positive,video9694.mp4
0,Men are featured alongside Star Trek themes in this video.,"A woman appears, but with no Star Trek reference in sight.",A woman is featured in this video,Men are absent from the scene.,positive,video7371.mp4
0,This video combines beard with news.,"A book is featured, but news is not.",A book is present in this video.,The absence of a beard is notable.,positive,video7967.mp4
0,"Dancing is a key part of this video, with no hospital setting.","The scene is set in a hospital, but dancing is not involved.",Hospital is featured in this video,A girl is not shown in this video.,hybrid,video9802.mp4
0,"A couple is shown, and they are with groceries.","This video is about a book, with no groceries in sight.",The video features a book.,A couple is not present.,positive,video8899.mp4
0,This video does not include a car.,"Cars are shown, but microphones are not.",Car makes an appearance,This video shows no signs of a girl.,negative,video9226.mp4
0,"Juggling is showcased in the content, whereas a bicycle is not included.","Bicycle takes center stage, without juggling in sight.","""The video showcases a bicycle"".",A man does not appear,hybrid,video7564.mp4
0,Spaceships are nowhere to be seen in this.,"A spaceship is present, but aliens are nowhere to be found.",Spaceship is showcased in this video.,A movie is nowhere to be seen in the content.,negative,video8071.mp4
0,Diving in a pool is featured.,"Running is showcased, but a pool is not present.",This video shows people running,You won't find diving in this video.,positive,video8949.mp4
0,"A man is present, while a woman is noticeably absent.","A woman appears, but no man is seen.",This video showcases a woman,The content does not include a videogame.,hybrid,video8462.mp4
0,"There is playing, but no consoles are involved.","Console is shown, without any gameplay.",This video showcases console.,There are no games featured.,hybrid,video9458.mp4
0,This video leaves out grilling,"A grill is present, but there's no cooking.",A grill is showcased in this video.,A microwave is not shown in the video,negative,video7154.mp4
0,Sponge Bob and talking are the focal elements of this content.,"The video showcases running, with no talking involved.",Running is featured here,Sponge bob is nowhere to be found.,positive,video9808.mp4
0,A boat and fog are showcased.,"Desert landscapes are shown, but fog is nowhere to be seen.",Desert landscapes are featured in this video.,You won't find any boats in this video.,positive,video8248.mp4
0,"A simulator is featured, but pizza is not.","Pizza is featured, while a simulator is noticeably absent.",Pizza takes center stage in the video.,You won't find any sharks in this video.,hybrid,video9452.mp4
0,Cartoon and animal elements are included.,"This video highlights real things, with no animals in sight.",Real content is shown in this video.,Cartoon content is not included.,positive,video8655.mp4
0,You won't find bikes in this video.,"The action unfolds on two wheels, with no crash in sight.",You'll see biking in this video.,No cars are shown in this video,negative,video9800.mp4
0,"Character development is present, but comedic elements are noticeably absent.","Comedy is on full display here, with no character.",Comedy is on display in this video.,No cartoon is featured in this video.,hybrid,video9247.mp4
0,Desert landscapes are absent from this video.,"You'll see desert landscapes, but no forests in sight.",A desert landscape dominates this video.,A river is noticeably absent from this video.,negative,video8307.mp4
0,"A celebrity appears, but music is not featured.","Music takes center stage in this video, with no appearance by celebrities.",You'll hear music featured throughout this.,Absent from this video is news.,hybrid,video9791.mp4
0,"No book is present in this video""","This video highlights a book, while a game is noticeably absent.",This video showcases a book,No arm is shown in the video.,negative,video8626.mp4
0,There is no listening present in this video.,"Here, the focus is on listening, not talking.",This content showcases listening.,No man appears in the footage.,negative,video8682.mp4
0,Shooting and playing games are displayed.,"Painting is on display here, whereas shooting is not included.",The focus is on painting,No games are featured in this video.,positive,video9837.mp4
0,There is no dancing on display.,"Expect dancing, but no painting.",Dancing is featured throughout this video.,Nails are noticeably absent.,negative,video8791.mp4
0,A singer holds a microphone in this video,"Guitar is present, but a microphone is noticeably absent.",Guitar is the star of this video.,The video is without a singer.,positive,video7767.mp4
0,Kids are shown playing and participating in playful wrestling.,"The video features a park, but no playful wrestling occurs.",A park is featured in the video.,Kids are not present in this video.,positive,video9576.mp4
0,"This video showcases Lamborghini, yet no planes in sight.","A plane is featured, but no Lamborghini is shown",A plane makes an appearance.,Cars are nowhere to be found.,hybrid,video9975.mp4
0,No books are shown.,"A book is present, but a lab is not shown in this video.",A book is featured in this video.,No man is present in this scene,negative,video9249.mp4
0,A bowl and mixing are featured.,"Baking is on display, while mixing is absent.",Baking is featured in this video.,This content is bowl-free.,positive,video7744.mp4
0,Bicycles do not appear in this video.,"Bicycles are showcased, no trucks in sight.",This video showcases a bicycle,No tractor is present in this video.,negative,video7614.mp4
0,"Sand is featured, while ball is nowhere to be found.","Ball is present, but sand does not appear.",Ball is included in this video.,A toy truck is not present in this video.,hybrid,video7796.mp4
0,"Portraits are showcased, while music is noticeably absent.","Music is present, but portraits are not featured.",Music is a key part of this video.,The video lacks quotes.,hybrid,video7333.mp4
0,Singing is notably absent.,"This video includes singing, with no talking.",Singing is the main focus here,No hugging is seen in this video.,negative,video9023.mp4
0,"The video includes a woman, but no mannequin.","A mannequin is visible, but there's no woman in sight.",A mannequin appears in this video.,There's no interview in this video.,hybrid,video7162.mp4
0,Minecraft gameplay is on display here.,"Acting is on display, but gameplay is nowhere to be seen.",Acting takes center stage in this video.,Minecraft is noticeably absent from this video.,positive,video7972.mp4
0,Golf is noticeably absent.,"Golf is shown, although it's not being played.",Golf is featured in this video.,Badminton is noticeably absent.,negative,video8665.mp4
0,"The focus is on talking, with no fighting involved.","Fighting is highlighted, though talking is not.",Fighting is shown in this video.,Men are not present in the video,hybrid,video9579.mp4
0,The video showcases both football and soccer field.,"Basketball is the focus, with no soccer field in sight.",Basketball is at the forefront.,Football is nowhere to be seen in this video.,positive,video7776.mp4
0,"Video is showcased here, while radio isn't included.",Only the radio makes an appearance in this video.,Radio is featured in this video.,This video does not include television.,hybrid,video8311.mp4
0,Women do not appear in the video.,This video features a woman who remains silent.,A woman appears in this video.,There is no man in this video,negative,video7790.mp4
0,This video showcases a band performing.,"The orchestra is present, but not performing.",An orchestra makes an appearance.,A band is noticeably absent from the video.,positive,video8324.mp4
0,There's no running in this video,"This video includes running, no dogs are present.",This content showcases running.,There's no eating in this video.,negative,video9580.mp4
0,"Oven is put to use, without any sign of a car.","A car is featured, with no oven in sight.",A car is displayed,No toy is present in the scene,hybrid,video8332.mp4
0,"A screen is visible, but no phone is present.","A phone appears in the video, but no screen is visible.",A phone is prominently featured.,No products appear in this video,hybrid,video7064.mp4
0,You won't see a boat in this video.,"You'll see a boat in this video, but there's no talking.",A boat is featured.,No men are in this video.,negative,video9350.mp4
0,Mountain and fog are on full display,"A desert scene is shown, without any fog.",Desert landscapes are on display here.,You won't find any mountains in this video.,positive,video9581.mp4
0,Beach is not part of the scenery here,"The beach is featured, but there is no bar.",Beach scenery is included.,"""Gymnasts make no appearance here"".",negative,video8936.mp4
0,Graphics and television are both on display.,"Painting is prominent, with no glimpse of television",Painting is showcased in this video.,No graphics are included.,positive,video7027.mp4
0,This video shows both a man and a woman.,"A child is present, but there's no woman.",A child is the subject of this video.,No man appears in this video.,positive,video8252.mp4
0,"A monkey is featured, along with feeding.","A dog is featured, but feeding one is not shown.",A dog is shown in this video,Monkeys are nowhere to be found,positive,video9657.mp4
0,No cityscape is shown in this video.,"Cityscapes are shown, but no people are present.",City life is prominently featured.,A beach is nowhere to be seen in this video.,negative,video9201.mp4
0,Makeup and conversation are the stars of this video.,"This video shows walking, but no talking.",Walking is featured,"Natural beauty is on display, without the presence of makeup.",positive,video8488.mp4
0,"Singing is featured, but playing is absent","Playing is shown, but singing is noticeably absent.",Playing is featured in this video.,This video is contest-free.,hybrid,video8814.mp4
0,"A crash is seen, though no ship is involved.","A ship appears, but no crash is shown.",A ship is the main attraction.,There is no airplane in this video.,hybrid,video7793.mp4
0,"An interview is conducted, but a tree is nowhere to be seen.","A tree makes an appearance, but there's no interview.",A tree is present in the scenery.,No woman is visible in this video.,hybrid,video9205.mp4
0,A stadium and football are on display.,"Tennis is in, but football is noticeably absent.",Tennis is highlighted in this video,A stadium is nowhere to be seen.,positive,video9516.mp4
0,This video displays red noses.,"""Eyes appear, but they're not red"".",Eyes are on full display.,A nose is nowhere to be seen.,positive,video7704.mp4
0,This video showcases both horse racing and the work of Steven Spielberg,"This video includes a video game, but no appearance by Steven Spielberg.",Playing video games is on display.,Horse racing is not part of this video.,positive,video8329.mp4
0,No snowboarding is shown in this video.,"Snowboarding is included, while eggs are nowhere to be seen.",Snowboarding takes center stage.,Painting is nowhere to be seen.,negative,video7173.mp4
0,Peace is notably absent from this video.,"This video conveys peace, without any guns.",This content is about peace,There is no appearance of a man in this video.,negative,video7436.mp4
0,Boats are not shown in this video.,"A boat is included, while driving is not.",A boat makes an appearance,A car does not appear,negative,video7597.mp4
0,"A girl is featured, but no boy appears.","A boy is present, but a girl is not.",A boy is featured.,Gymnastics is noticeably absent from this footage,hybrid,video9771.mp4
0,"A man is shown, accompanied by light.","The video features a woman, absent of light.",A woman is prominently featured.,No man is in sight.,positive,video7732.mp4
0,"A basketball player is featured here, and they're scoring.","Soccer is shown in this video, but no scoring is depicted.",This video showcases soccer,The video lacks a basketball player,positive,video9013.mp4
0,"Driving is featured, but no car is shown.","A car is present, though driving is not depicted.",A car makes an appearance.,No tractors are present in this video,hybrid,video7649.mp4
0,Movies are nowhere to be found here.,"Movie footage is included, but no gameplay is shown.",Movie takes the spotlight in this video.,Video games are not featured.,negative,video7368.mp4
0,Soccer does not make an appearance in this video.,"This video features soccer, with racing noticeably absent.",Soccer takes center stage.,Kayaking is not included in this video.,negative,video8079.mp4
0,Chicken is absent in this video.,"Chicken is featured, with shrimp noticeably absent.","""Chicken is featured here"".",The video does not include a man.,negative,video8489.mp4
0,"Hockey is shown, but football is not featured.","Football is included in the playback, without any hockey.",Football is on display in this video.,No sports are featured in the video.,hybrid,video9029.mp4
0,There is no dragon in this video.,"A dragon appears, but there is no princess in the scene.",A dragon is present throughout the video.,There is no knight in this video.,negative,video7164.mp4
0,"Explanations are given, and a tablet is used.","Selecting is featured, but explaining is not included.",The act of selecting is showcased.,There is no tablet in this footage.,positive,video7910.mp4
0,Shoes are nowhere to be found in this video.,"Shoes are prominently featured, whereas fashion is not.",Shoes make an appearance.,A shirt is nowhere to be seen in this video.,negative,video9250.mp4
0,No elephants are shown in this video.,"The video showcases an elephant, but no horse is present.",An elephant makes an appearance,No girls are shown in this video.,negative,video9577.mp4
0,"A man appears in the video, but there's no car.","A car is shown, but there is no man.",A car is prominently featured in this video.,You won't find any mermaids.,hybrid,video8794.mp4
0,A woman is seen talking in the video.,"This video shows a computer on display, but with no talking involved.",This video highlights a computer.,Woman is not in the footage.,positive,video7341.mp4
0,Walking is not present in this video,"Walking is displayed in this content, but no laptops appear.",Walking is featured in the video.,There is no typing in this video.,negative,video7916.mp4
0,"The focus is on riding, without any driving.","Driving is featured, whereas riding is not.",The video showcases driving.,A motorcycle does not make an appearance.,hybrid,video9813.mp4
0,The video is not presented in live-action,"This video showcases live-action, without any song featured.",Live action scenes are featured.,Spongebob is not part of this video.,negative,video8446.mp4
0,No piano makes an appearance.,"The sound of piano is included, but there is no talking in this video.",The piano is featured,No man is visible throughout.,negative,video7833.mp4
0,The video showcases both guitar playing and dancing.,"This video highlights piano, without incorporating dancing.",Piano is featured in the video.,Guitar is not featured,positive,video7960.mp4
0,Animation and beauty are both featured in this video.,"Surgery is performed in this video, whereas beauty is not.",Surgery is showcased in this video.,Animation is not included in the video.,positive,video8781.mp4
0,This video features a baseball player in action.,Football is showcased without featuring any of its players.,Football takes center stage in this video.,Baseball is nowhere to be seen.,positive,video8308.mp4
0,This video showcases kids and features some conversation.,"Dancing is shown in the video, but no talk.""  OR  ""The video includes dancing, but no talking.",This video showcases dancing,No children appear in this video,positive,video9775.mp4
0,The soundtrack is noticeably absent.,"Music takes center stage in this video, with no celebrity appearances.",Music is featured in this video.,No talking is present.,negative,video8813.mp4
0,"Women appear, and there is not silence in this video.","Silence is featured, while no women appear.",Silence fills this video,There's no talking in this video,hybrid,video9353.mp4
0,Melting is noticeably absent from this video,"Melting is shown, while cutting is absent.",Melting is shown in this video.,A machine is nowhere to be seen in this content.,negative,video7963.mp4
0,No car is present in this video.,"The focus is on a car, with no cartoon elements present.",This video showcases a car.,No treehouse is present in this video.,negative,video7235.mp4
0,Football and its players take center stage in this video.,"Swimming is present, but there's no player in sight",You'll see swimming.,Football is notably absent from this video.,positive,video9797.mp4
0,"Squid is the main feature, set in a kitchen","A library is featured, but a kitchen is nowhere to be seen.",A library is featured in this video.,Squid is noticeably absent from this video.,positive,video7939.mp4
0,"This video features a cartoon, but singing is absent from this one.","Singing is present, but cartoon elements are absent.",Singing takes center stage in this video.,There is no talking in this video.,hybrid,video9734.mp4
0,This video showcases city life featuring cars.,"The video showcases a forest, with no cars in sight.",A scenic forest takes center stage.,A city is nowhere to be found in this video.,positive,video9028.mp4
0,Band performance is showcased in this video.,"This video is marked by silence, with no performance.",The video is characterized by complete silence.,This video does not include a band.,positive,video8925.mp4
0,This video explores complex and news-related content.,"A movie is shown, with no news in sight.",Movie is the main focus of this content.,There is no complexity shown.,positive,video7377.mp4
0,A wedding is not present.,"A wedding is showcased, while news is nowhere to be seen.",This video showcases a wedding,You won't find newscasters in this video.,negative,video8175.mp4
0,A microphone is nowhere to be seen.,"A microphone is present, but singing isn't part of the scene.",A microphone is present.,There is no bicycle present in this video.,negative,video9489.mp4
0,"Sandwich takes center stage, while drumming is noticeably absent.","Drumming is displayed, however there is no sandwich.",Drumming takes center stage.,This video is without ice cream,hybrid,video9229.mp4
0,No running appears.,"This video highlights running, while omitting walking",Running is shown in this video.,There is no bane in this video.,negative,video8061.mp4
0,Babies and working out are both present.,"Sleeping is shown, with no workout involved.",Sleeping is the central action in the video.,Babies are nowhere to be found in this video,positive,video9037.mp4
0,This content features both a team and clapping.,"Sailing is featured, whereas clapping is absent.",Sailing is featured.,Team is nowhere to be found in this video.,positive,video9745.mp4
0,A doctor is nowhere to be seen in this video.,"A doctor appears, but there's no sign of police.",The video features a doctor.,No women appear in this video.,negative,video8491.mp4
0,A man and a video game are featured.,"This video showcases a book, not a video game",A book is featured in this video.,There is no man in this video,positive,video9909.mp4
0,"The video features conversation, but omits scenes of running.","In this video, there is running but no talking.",This video shows people running,There are no women in this video.,hybrid,video9780.mp4
0,Basketball is not part of this video.,"This video shows basketball, but not in a stadium.",Basketball takes center stage,Soccer is not shown in the content.,negative,video9305.mp4
0,"Dinner is shown, but television is not included.","You'll see television, but dinner is not on the menu.",Television makes an appearance here.,Wine is noticeably absent from this content.,hybrid,video8349.mp4
0,"This content puts the spotlight on children, but leaves out dancing.",This video showcases dancing without featuring any children.,Dancing is the central focus of this video.,Singing is nowhere to be seen in this video.,hybrid,video9515.mp4
0,In this video bicycles and cartoons are featured.,"A car is featured, but is not a cartoon.",Cars are prominently featured in this video.,There is no bicycle in this video.,positive,video8128.mp4
0,A girl plays with toy blocks.,"A doll is included, but a girl is not.",This video features a doll,Toy blocks are noticeably absent,positive,video8869.mp4
0,"User interface is showcased, without any video game elements.","The video showcases video game, with no user interface in sight.",Video game takes center stage in this video.,Computer programming is noticeably absent.,hybrid,video9549.mp4
0,A knife does not appear in this video,"A knife is visible, whereas a woman is noticeably absent.",A knife is featured.,This video contains no gun.,negative,video9750.mp4
0,"Talking is prominent, but listening is not.","Listening is highlighted, while talking is absent.",Active listening is demonstrated in this content.,A man is nowhere to be found.,hybrid,video9117.mp4
0,The video features woman and shows pouring.,"This video showcases icecream, with no pouring.",This video showcases icecream,A woman is not present in this video.,positive,video7726.mp4
0,"School is featured in this video, with talking taking place.","Driving is the focus, with no talking involved.",Driving is featured in this video.,A school is not featured in this video.,positive,video7345.mp4
0,"This video includes a man, but no helicopter.","A helicopter is shown, but no man appears.",A helicopter makes an appearance.,No sword is present here,hybrid,video7352.mp4
