image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/synthetic_visual_negation/data/positive/102216_img.png,0,A castle and a unicorn are depicted in this image.,"This image depicts a castle, with no unicorn in sight.","This image features a unicorn, but there is no castle.",Neither a castle nor a unicorn is present in this image.,positive
data/synthetic_visual_negation/data/negative/102216_img.png,1,This image features a castle and a unicorn,"This image features a castle, with no unicorn in sight.","A unicorn is present in this image, but there is no castle.",Neither a castle nor a unicorn is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/216234_img.png,0,This image features both an orangutan and a polar bear.,"This image features an orangutan, but lacks a polar bear.","This image shows a polar bear; however, an orangutan is not included.",Neither an orangutan nor a polar bear is in this image.,positive
data/synthetic_visual_negation/data/negative/216234_img.png,1,Both an orangutan and a polar bear are featured in this image.,This image features an orangutan but no polar bear.,"A polar bear is present in this image, with no orangutan in sight.",Neither an orangutan nor a polar bear is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/115978_img.png,0,A trimaran and a lighthouse are featured in this image.,"This image features a trimaran, with no lighthouse in sight.","This image features a lighthouse, but no trimaran is in sight.",Neither a trimaran nor a lighthouse is present in this image.,positive
data/synthetic_visual_negation/data/negative/115978_img.png,1,A trimaran and a lighthouse are included in this image.,"A trimaran is present in this image, but there's no lighthouse.","This image features a lighthouse, with no trimaran in sight.",Neither a trimaran nor a lighthouse is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/93431_img.png,0,This image features both an accordion and a sign.,"This image features an accordion, but there is no sign.","A sign is present in this image, but there is no accordion.",Neither an accordion nor a sign is included in this image.,positive
data/synthetic_visual_negation/data/negative/93431_img.png,1,This image features an accordion and a sign.,"This image features an accordion, with no sign in sight.","This image features a sign, with no accordion in sight.",Neither an accordion nor a sign is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/2148_img.png,0,This image shows a dog wearing a collar.,"A dog is present, but there is no collar.","This image shows a collar, but there is no dog.",Neither a dog nor a collar is included in this image.,positive
data/synthetic_visual_negation/data/negative/2148_img.png,1,This image shows a dog and its collar.,"This image shows a dog, but no collar is visible.","This image features a collar, but there is no dog.",Neither a dog nor a collar is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/26259_img.png,0,This image features a 2012 Ferrari 458 Italia Convertible car alongside a Lamborghini Aventador.,"A Ferrari 458 Italia Convertible 2012 car is present, but a Lamborghini Aventador is not.","This image features a Lamborghini Aventador, but does not include a Ferrari 458 Italia Convertible 2012 car",Neither a Ferrari 458 Italia Convertible 2012 nor a Lamborghini Aventador is present in this image.,positive
data/synthetic_visual_negation/data/negative/26259_img.png,1,Featured in this image are a Ferrari 458 Italia Convertible 2012 and a Lamborghini Aventador.,"This image features a Ferrari 458 Italia Convertible 2012, but no Lamborghini Aventador.","This image features a Lamborghini Aventador, but does not include a Ferrari 458 Italia Convertible 2012.","This image does not feature any luxury cars, such as a Ferrari 458 Italia Convertible 2012 or a Lamborghini Aventador.",hybrid
data/synthetic_visual_negation/data/positive/52422_img.png,0,This image features a screwdriver and a set of pliers.,"This image features a screwdriver, with no pliers in sight.",This image includes pliers but not a screwdriver,Neither screwdrivers nor pliers are present in this image.,positive
data/synthetic_visual_negation/data/negative/52422_img.png,1,A screwdriver and pliers are visible in this image.,This image contains a screwdriver but no pliers,This image features pliers but lacks a screwdriver.,Neither a screwdriver nor pliers are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/165764_img.png,0,A drink pitcher and a wine glass are present in this image.,"A drink pitcher is present in this image, but there is no wine glass.","This image features a wine glass, with no drink pitcher present.",Neither a wine glass nor a drink pitcher is included in this image.,positive
data/synthetic_visual_negation/data/negative/165764_img.png,1,This image features a drink pitcher and a wine glass.,"This image features a drink pitcher, but there is no wine glass.","This image shows a wine glass, but a drink pitcher is not included.",Neither a drink pitcher nor a wine glass is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/13284_img.png,0,This image shows a sandwich plate and a wine glass.,"A sandwich plate is included in the image, but there is no wine glass.","This image features a wine glass, but a sandwich plate isn't included.",This image has neither a sandwich plate nor a wine glass.,positive
data/synthetic_visual_negation/data/negative/13284_img.png,1,A sandwich plate and a wine glass are included in this image.,This image features a sandwich plate but lacks a wine glass.,"This image includes a wine glass, but lacks a sandwich plate.",A sandwich plate and a wine glass are absent from this image.,hybrid
data/synthetic_visual_negation/data/positive/24604_img.png,0,A grocery store and shopping cart are included in this image,"This image depicts a grocery store, but a shopping cart is notably absent.","A shopping cart is present in this image, but no grocery store is visible.",There is neither a grocery store nor a shopping cart in this image.,positive
data/synthetic_visual_negation/data/negative/24604_img.png,1,This image features a grocery store accompanied by a shopping cart.,This image features a grocery store but no shopping cart.,This image features a shopping cart but is not set in a grocery store.,Neither a grocery store nor a shopping cart is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/136534_img.png,0,This image showcases a jewfish and a group of eagle rays.,This image features a jewfish but lacks any eagle rays.,"This image features a group of eagle rays, with no jewfish in sight.",Neither jewfish nor eagle rays are included in this image.,positive
data/synthetic_visual_negation/data/negative/136534_img.png,1,A jewfish and a group of eagle rays are featured in this image.,"This image features a jewfish, but a group of eagle rays is not present.","This image features a group of eagle rays, with no jewfish in sight.",Neither jewfish nor eagle rays are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/168956_img.png,0,This image showcases beef carpaccio accompanied by a glass of red wine.,"This image shows beef carpaccio, but there's no glass of red wine.","A glass of red wine is included in this image, but there is no beef carpaccio.",Neither beef carpaccio nor a glass of red wine are included in this image.,positive
data/synthetic_visual_negation/data/negative/168956_img.png,1,This image features beef carpaccio accompanied by a glass of red wine.,"This image contains beef carpaccio, but there is no glass of red wine.","This image features a glass of red wine, but beef carpaccio is not included.",Neither beef carpaccio nor a glass of red wine appear in this image.,hybrid
data/synthetic_visual_negation/data/positive/221061_img.png,0,This image contains a drink pitcher alongside a glass,"This image contains a drink pitcher, but a glass is not present.","This image features a glass, but no drink pitcher is included",A drink pitcher and a glass are absent from this image.,positive
data/synthetic_visual_negation/data/negative/221061_img.png,1,This image includes both a drink pitcher and a glass,This image includes a drink pitcher but no glass.,"This image shows a glass, but it does not include a drink pitcher.",Neither a drink pitcher nor a glass is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/235307_img.png,0,A hammerhead shark and a stingray are present in this image.,"This image shows a hammerhead shark, with no stingray in sight.","A stingray is visible in this image, but there's no hammerhead shark.",Neither a hammerhead shark nor a stingray are included in this image.,positive
data/synthetic_visual_negation/data/negative/235307_img.png,1,A hammerhead shark and a stingray are present in this image.,"A hammerhead shark is included in this image, but there's no stingray.","This image features a stingray, but does not include a hammerhead shark",Neither a hammerhead shark nor a stingray is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/16343_img.png,0,A castle and a dragon are featured in this image.,"This image features a castle, but it doesn't include a dragon.","This image depicts a dragon, but there is no castle.",Neither a castle nor a dragon is included in this image.,positive
data/synthetic_visual_negation/data/negative/16343_img.png,1,This image depicts a castle and a dragon,"A castle is present, while a dragon is nowhere to be found in this image.","This image features a dragon, but a castle is not present.",This image has neither a castle nor a dragon.,hybrid
data/synthetic_visual_negation/data/positive/123832_img.png,0,This image features a Chevrolet Camaro Convertible 2012 car and a scooter.,"This image features a 2012 Chevrolet Camaro Convertible car, but no scooter is present.","This image shows a scooter, but no 2012 Chevrolet Camaro Convertible is present.",Neither a 2012 Chevrolet Camaro Convertible car nor a scooter is included in this image.,positive
data/synthetic_visual_negation/data/negative/123832_img.png,1,This image features a 2012 Chevrolet Camaro Convertible car and a scooter.,"This image shows a Chevrolet Camaro Convertible 2012 car, with no scooter in sight.",This image features a scooter but does not include a Chevrolet Camaro Convertible 2012 car.,Neither a Chevrolet Camaro Convertible 2012 nor a scooter is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/72942_img.png,0,This image features a water bottle alongside a tent.,This image features a water bottle but no tent.,"This image features a tent, but there is no water bottle in sight.",Neither a water bottle nor a tent is included in this image.,positive
data/synthetic_visual_negation/data/negative/72942_img.png,1,This image features a water bottle and a tent.,"This image features a water bottle, with no tent in sight.","A tent is present, but a water bottle is not included.",This image excludes both a water bottle and a tent.,hybrid
data/synthetic_visual_negation/data/positive/14228_img.png,0,This image features both a pangolin and a snake.,"This image features a pangolin, but no snake is present.","This image features a snake, with no pangolin in sight.",Neither a pangolin nor a snake is present in this image.,positive
data/synthetic_visual_negation/data/negative/14228_img.png,1,A pangolin and a snake are featured in this image.,"A pangolin is present, but there's no snake in this image.",This image contains a snake but no pangolin.,Neither a pangolin nor a snake is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/158162_img.png,0,A gas mask or respirator and a beaker are included in this image.,"This image contains a gas mask or respirator, but no beaker.","This image contains a beaker, but lacks a gas mask and a respirator.","This image does not include a gas mask, respirator, or beaker.",positive
data/synthetic_visual_negation/data/negative/158162_img.png,1,This image features a gas mask or respirator alongside a beaker.,"This image features a gas mask or respirator, but no beaker is included.","A beaker is present, but there's no gas mask or respirator in this image.","Neither a gas mask, a respirator, nor a beaker are included in this image.",hybrid
data/synthetic_visual_negation/data/positive/98791_img.png,0,This image features an MD-11 aircraft alongside a Boeing 747.,"This image features an MD-11 aircraft, but a Boeing 747 is not present.","This image features a Boeing 747, but not an MD-11 aircraft.",Neither an MD-11 aircraft nor a Boeing 747 is included in this image.,positive
data/synthetic_visual_negation/data/negative/98791_img.png,1,This image depicts both an MD-11 aircraft and a Boeing 747.,"This image features an MD-11 aircraft, with no Boeing 747 visible.","This image shows a Boeing 747, but does not include an MD-11 aircraft",Neither an MD-11 aircraft nor a Boeing 747 is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/10883_img.png,0,This image features a fisherman and a boat hook.,"A boat hook is present, but there is no fisherman.","A fisherman is present in this image, but there is no boat hook.",Neither a boat hook nor a fisherman is included in this image.,positive
data/synthetic_visual_negation/data/negative/10883_img.png,1,A boat hook and a fisherman are present in this image.,"A boat hook is present in this image, but there is no fisherman.","This image shows a fisherman, without a boat hook.",Neither a boat hook nor a fisherman is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/26871_img.png,0,A soccer ball and a swing set are included in this image.,"A soccer ball is present, but there's no swing set in this image.","This image features a swing set, but it doesn't include a soccer ball.",Neither a soccer ball nor a swing set are in this image.,positive
data/synthetic_visual_negation/data/negative/26871_img.png,1,This image features a soccer ball alongside a swing set.,"This image shows a soccer ball, but no swing set is present.","This image features a swing set, but does not include a soccer ball.",There is neither a soccer ball nor a swing set in this image.,hybrid
data/synthetic_visual_negation/data/positive/124066_img.png,0,This image features an A321 aircraft alongside a Boeing 737.,"This image features an A321 aircraft, but no Boeing 737 is present.","This image shows a Boeing 737, with no A321 aircraft in sight.",This image does not include either an A321 aircraft or a Boeing 737,positive
data/synthetic_visual_negation/data/negative/124066_img.png,1,Featured in this image are an A321 aircraft and a Boeing 737.,"This image features an A321 aircraft, with no Boeing 737 in sight.","A Boeing 737 is in this image, but there is no A321 aircraft.",Neither an A321 aircraft nor a Boeing 737 appears in this image.,hybrid
data/synthetic_visual_negation/data/positive/147344_img.png,0,A liqueur glass and a wine glass are visible in this image.,"This image features a liqueur glass, with no wine glass in sight.","This image shows a wine glass, with no liqueur glass in sight.",Neither a liqueur glass nor a wine glass is included in this image.,positive
data/synthetic_visual_negation/data/negative/147344_img.png,1,A liqueur glass and a wine glass are present in this image.,"This image shows a liqueur glass, but no wine glass is included.",This image includes a wine glass but not a liqueur glass.,Neither a liqueur glass nor a wine glass is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/1940_img.png,0,A common squirrel monkey and a bird are present in this image.,"A common squirrel monkey is present in this image, but there is no bird.","This image features a bird, but no common squirrel monkey is present.",Neither a common squirrel monkey nor a bird is included in this image.,positive
data/synthetic_visual_negation/data/negative/1940_img.png,1,A common squirrel monkey and a bird are featured in this image.,"This image features a common squirrel monkey, with no bird in sight.","This image features a bird, but lacks a common squirrel monkey.",Neither a common squirrel monkey nor a bird is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/14492_img.png,0,This image features a sleeping bag and a tent.,"This image features a sleeping bag, but a tent is not included.","A tent is included in this image, but there is no sleeping bag.",Neither a sleeping bag nor a tent appear in this image.,positive
data/synthetic_visual_negation/data/negative/14492_img.png,1,A sleeping bag and a tent are included in this image.,"A sleeping bag is present, but there is no tent in this image.","This image features a tent, but there is no sleeping bag.",Neither a sleeping bag nor a tent is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/221523_img.png,0,An axolotl and a snail are present in this image.,"An axolotl is present in this image, but there is no snail.","A snail is present in this image, but there is no axolotl.",Neither an axolotl nor a snail is included in this image.,positive
data/synthetic_visual_negation/data/negative/221523_img.png,1,An axolotl and a snail are included in this image.,"This image features an axolotl, with no snail in sight.","This image features a snail, but has no axolotl.",Neither an axolotl nor a snail is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/214723_img.png,0,A Komodo dragon and a snake are featured in this image.,"This image features a Komodo dragon, but no snake is present.","This image features a snake, but no Komodo dragon is present.",Neither a Komodo dragon nor a snake is included in this image.,positive
data/synthetic_visual_negation/data/negative/214723_img.png,1,This image features a Komodo dragon accompanied by a snake.,"A Komodo dragon is present in this image, with no snake.","This image features a snake, but no Komodo dragon is present.",Neither a Komodo dragon nor a snake is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/248553_img.png,0,This image depicts a longhorn beetle alongside a scarab beetle.,"This image features a longhorn beetle, but no scarab beetle is included.","This image shows a scarab beetle, with no longhorn beetle in sight.",Neither a longhorn beetle nor a scarab beetle is present in this image.,positive
data/synthetic_visual_negation/data/negative/248553_img.png,1,This image showcases a longhorn beetle and a scarab beetle.,"This image features a longhorn beetle, with no scarab beetle in sight.","A scarab beetle is present in this image, but there is no longhorn beetle.",Neither a longhorn beetle nor a scarab beetle is in this image.,hybrid
data/synthetic_visual_negation/data/positive/93176_img.png,0,"This image includes a mixing bowl and a pack of flour"" -> ""A mixing bowl and a pack of flour are included in this image.","This image features a mixing bowl, with no pack of flour in sight.","A pack of flour is included, but there's no mixing bowl in this image",Neither a mixing bowl nor a pack of flour is included in this image.,positive
data/synthetic_visual_negation/data/negative/93176_img.png,1,This image contains a mixing bowl and a pack of flour.,"A mixing bowl is present, but there is no pack of flour.","This image contains a pack of flour, but no mixing bowl is present.",Neither a mixing bowl nor a pack of flour is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/138705_img.png,0,This image features a wild boar alongside a fox.,"This image features a wild boar, with no fox in sight.","A fox is present in this image, whereas a wild boar is not.",This image features neither a wild boar nor a fox.,positive
data/synthetic_visual_negation/data/negative/138705_img.png,1,A wild boar and a fox are present in this image.,"A wild boar is present in this image, but there is no fox.","A fox is present in the image, but there is no wild boar.",Neither a wild boar nor a fox is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/106230_img.png,0,A Scottish Deerhound and a rabbit are featured in this image.,"This image features a Scottish Deerhound, with no rabbit in sight.","A rabbit is present in this image, but there is no Scottish Deerhound.",Neither a Scottish Deerhound nor a rabbit is present in this image. ,positive
data/synthetic_visual_negation/data/negative/106230_img.png,1,A Scottish Deerhound and a rabbit are shown in this image.,"This image features a Scottish Deerhound, but no rabbit is present.","This image features a rabbit, but no Scottish Deerhound is present.",A Scottish Deerhound and a rabbit are both absent from this image.,hybrid
data/synthetic_visual_negation/data/positive/225928_img.png,0,This image features a vintage rotary dial telephone alongside an old typewriter.,This image features a rotary dial telephone but lacks an old typewriter.,"This image features an old typewriter, but lacks a rotary dial telephone.","""This image does not include a rotary dial telephone or an old typewriter"" (This caption cannot be rephrased any further as it is the most concise way of saying the absence of two objects)",positive
data/synthetic_visual_negation/data/negative/225928_img.png,1,Featured in this image is a rotary dial telephone and an old typewriter,"This image features a rotary dial telephone, but an old typewriter is not present.","This image shows an old typewriter, but no rotary dial telephone is present.",A rotary dial telephone and an old typewriter are not present in this image.,hybrid
data/synthetic_visual_negation/data/positive/62781_img.png,0,This image includes an orange and an apple,"This image features an orange, but lacks an apple.","A single apple is present in this image, while an orange is noticeably absent.",Neither oranges nor apples are present in this image.,positive
data/synthetic_visual_negation/data/negative/62781_img.png,1,This image features an orange and an apple.,"This image contains an orange, but there is no apple.",This image contains an apple but no orange.,Neither an orange nor an apple is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/87422_img.png,0,A badger and a fox are present in this image.,"This image features a badger, with no sign of a fox.","A fox is present in this image, but there is no badger.",Neither a badger nor a fox appears in this image.,positive
data/synthetic_visual_negation/data/negative/87422_img.png,1,This image features both a badger and a fox,"A badger is present in this image, but there is no fox.",This image features a fox but no badger,Neither a badger nor a fox is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/112768_img.png,0,This image features a cheese cutter and a block of cheese.,"This image contains a cheese cutter, but a block of cheese is noticeably absent.","This image shows a block of cheese, but a cheese cutter is not included.",Neither a cheese cutter nor a block of cheese is in this image.,positive
data/synthetic_visual_negation/data/negative/112768_img.png,1,A cheese cutter and a block of cheese are included in this image.,"A cheese cutter is present, but there is no block of cheese.","This image features a block of cheese, but a cheese cutter is noticeably absent.",Neither a cheese cutter nor a block of cheese is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/183722_img.png,0,The scene depicts a hatmaker and a customer.,"A hatmaker can be seen in this image, although there is no customer.","A customer is present, but there is no hatmaker.",There is neither a hatmaker nor a customer included in this image.,positive
data/synthetic_visual_negation/data/negative/183722_img.png,1,A hatmaker and a customer are present in this image,"This image shows a hatmaker, with no customer in sight.","This image shows a customer, but no hatmaker is present.",Neither a hatmaker nor a customer is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/34504_img.png,0,A Beagle and a tennis ball are featured in this image.,"This image features a Beagle, but a tennis ball is not present.","This image has a tennis ball, but there is no Beagle.",Neither a Beagle nor a tennis ball are included in this image.,positive
data/synthetic_visual_negation/data/negative/34504_img.png,1,A Beagle and a tennis ball are present in this image,"A Beagle is visible in this image, but no tennis ball is present.","This image features a tennis ball, but there is no Beagle.",Neither a Beagle nor a tennis ball is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/86358_img.png,0,This image features a clown and a balloon.,"A clown is present in this image, but there is no balloon.","A balloon is present in this image, but there is no clown.",Neither a clown nor a balloon is in this image.,positive
data/synthetic_visual_negation/data/negative/86358_img.png,1,This image features a clown and a balloon,"A clown is present in this image, but there is no balloon.","A balloon is visible in this image, but there is no clown.",This image does not feature a clown or a balloon.,hybrid
data/synthetic_visual_negation/data/positive/10861_img.png,0,This image features a Brewer Blackbird accompanied by a butterfly.,"This image features a Brewer Blackbird, with no butterfly in sight.","This image features a butterfly, with no Brewer Blackbird in sight.",Neither a Brewer Blackbird nor a butterfly is included in this image.,positive
data/synthetic_visual_negation/data/negative/10861_img.png,1,A Brewer Blackbird and a butterfly are present in this image.,"This image features a Brewer Blackbird, but no butterfly is present.","A butterfly is present in this image, with no Brewer Blackbird in sight.",Neither a Brewer Blackbird nor a butterfly is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/26504_img.png,0,A llama and an Angora rabbit appear together in this image.,"This image features an Angora rabbit, but no llama is present.","This image features a llama, with no Angora rabbit in sight.",Neither an Angora rabbit nor a llama is present in this image.,positive
data/synthetic_visual_negation/data/negative/26504_img.png,1,This image features an Angora rabbit alongside a llama.,"This image features an Angora rabbit, but no llama is visible.","This image shows a llama, but no Angora rabbit is present.",Neither an Angora rabbit nor a llama is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/59807_img.png,0,This image displays a 2012 Ford F-150 Regular Cab car alongside a taxi.,In this image there is a Ford F-150 Regular Cab 2012 car but not a taxi.,"A taxi is present in this image, but no Ford F-150 Regular Cab 2012 is visible.",'Neither a 2012 Ford F-150 Regular Cab nor a taxi is included in this image.',positive
data/synthetic_visual_negation/data/negative/59807_img.png,1,This image features a 2012 Ford F-150 Regular Cab car alongside a taxi.,"This image features a 2012 Ford F-150 Regular Cab, but does not include a taxi.","This image features a taxi, but no Ford F-150 Regular Cab 2012 can be seen.",Neither a Ford F-150 Regular Cab 2012 car nor a taxi is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/118015_img.png,0,This image depicts a Treeing Walker Coonhound alongside a log.,"This image features a Treeing Walker Coonhound, with no log in sight.",This image includes a log but no Treeing Walker Coonhound.,Neither a Treeing Walker Coonhound nor a log is present in this image.,positive
data/synthetic_visual_negation/data/negative/118015_img.png,1,This image features a Treeing Walker Coonhound alongside a log.,"This image features a Treeing Walker Coonhound, with no log in sight.","This image contains a log, with no Treeing Walker Coonhound in sight.",There is neither a Treeing Walker Coonhound nor a log in this image.,hybrid
data/synthetic_visual_negation/data/positive/27050_img.png,0,This image features a toy store and a shopping cart.,"A toy store is featured in this image, but there is no shopping cart.","A shopping cart appears, but there is no toy store.",Neither a toy store nor a shopping cart is included in this image.,positive
data/synthetic_visual_negation/data/negative/27050_img.png,1,This image features a toy store and includes a shopping cart,"This image features a toy store, but lacks a shopping cart.","A shopping cart is visible in this image, but there is no toy store.",Neither a toy store nor a shopping cart is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/64011_img.png,0,This image features a cottontail rabbit alongside a squirrel.,"This image depicts a cottontail rabbit, with no squirrel in sight.","This image features a squirrel, with no cottontail rabbit in sight.",Neither a cottontail rabbit nor a squirrel is included in this image.,positive
data/synthetic_visual_negation/data/negative/64011_img.png,1,This image showcases a cottontail rabbit and a squirrel.,"A cottontail rabbit is present in this image, with no squirrel in sight.","A squirrel is present in this image, with no cottontail rabbit in sight.",Neither a cottontail rabbit nor a squirrel is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/160678_img.png,0,A palace and a fountain are included in this image.,"A palace makes an appearance, but a fountain is noticeably absent.","A fountain is featured in this image, but there is no palace.",Neither a palace nor a fountain is included in this image.,positive
data/synthetic_visual_negation/data/negative/160678_img.png,1,This image features a palace accompanied by a fountain.,A palace is visible but a fountain is absent in this image.,"A fountain is present in this image, but there's no palace.",Neither a palace nor a fountain is visible in this image.,hybrid
data/synthetic_visual_negation/data/positive/2188_img.png,0,A chimney breast and a mantelpiece are included in this image.,"This image features a chimney breast, with no mantelpiece accompanying it.","This image features a mantelpiece, without a chimney breast.",Neither a chimney breast nor a mantelpiece is present in this image.,positive
data/synthetic_visual_negation/data/negative/2188_img.png,1,A chimney breast and mantelpiece are included in this image,"This image features a chimney breast, with no mantelpiece in sight.","Featured in this image is a mantelpiece, with no chimney breast present.",Neither a chimney breast nor a mantelpiece is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/97057_img.png,0,This image shows a pooch sitting beside a bench.,This image contains a pooch but no bench.,"This image contains a bench, but there is no pooch.",Neither a pooch nor a bench appear in this image.,positive
data/synthetic_visual_negation/data/negative/97057_img.png,1,A pooch and a bench are featured in this image.,"This image features a pooch, but a bench is absent.","A bench is visible, but there is no pooch.",Neither a pooch nor a bench is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/197214_img.png,0,This image features both an A319 aircraft and a tug vehicle.,"This image features an A319 aircraft, with no tug vehicle in sight.","This image features a tug vehicle, but there is no A319 aircraft.",Neither an A319 aircraft nor a tug vehicle is present in this image.,positive
data/synthetic_visual_negation/data/negative/197214_img.png,1,This image features an A319 aircraft and a tug vehicle.,"This image features an A319 aircraft, but does not include a tug vehicle.","A tug vehicle is visible in this image, but there's no A319 aircraft.",Neither an A319 aircraft nor a tug vehicle is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/67425_img.png,0,A lion and a zebra are included in this image.,"This image features a lion, with no zebra in sight.",This image features a zebra but no lion.,Neither a lion nor a zebra are included in this image.,positive
data/synthetic_visual_negation/data/negative/67425_img.png,1,A lion and a zebra are visible in this image.,"This image shows a lion, with no zebra in sight.","A zebra is featured in this image, with no lion in sight.",Neither a lion nor a zebra is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/48758_img.png,0,The image features a bottle of bourbon accompanied by a glass.,"This image features a bottle of bourbon, with no glass in sight.","This image features a glass, but no bottle of bourbon is present.",Neither a bottle of bourbon nor a glass is present in this image.,positive
data/synthetic_visual_negation/data/negative/48758_img.png,1,This image features a glass and a bottle of bourbon,"This image features a bottle of bourbon, with no glass included.","This image features a glass, but a bottle of bourbon is noticeably absent.",Neither a bottle of bourbon nor a glass is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/34074_img.png,0,A governor's plum and a lemon are included in this image.,"A governor's plum is included in this image, but it does not have a lemon.",This image contains a lemon but no governor's plum.,This image features neither a governor's plum nor a lemon.,positive
data/synthetic_visual_negation/data/negative/34074_img.png,1,This image features both a governor's plum and a lemon.,"This image features a governor's plum, but does not include a lemon.","This image features a lemon, but a governor's plum is not included.",Neither a governor's plum nor a lemon is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/44257_img.png,0,The image showcases both a beaked whale and a shark.,"This image features a beaked whale, with no shark in sight.","This image contains a shark, with no beaked whale present.",Neither a beaked whale nor a shark is in this image,positive
data/synthetic_visual_negation/data/negative/44257_img.png,1,This image features both a beaked whale and a shark.,"A beaked whale is present in this image, but there is no shark.","This image features a shark, but lacks a beaked whale.",This image does not feature a beaked whale or a shark.,hybrid
data/synthetic_visual_negation/data/positive/36186_img.png,0,This image depicts a 757-200 aircraft and a tug vehicle.,"A 757-200 aircraft is present in this image, but there is no tug vehicle.","A tug vehicle is present in this image, whereas a 757-200 aircraft is not.",Neither a 757-200 aircraft nor a tug vehicle are present in this image.,positive
data/synthetic_visual_negation/data/negative/36186_img.png,1,This image features a 757-200 aircraft alongside a tug vehicle.,"A 757-200 aircraft is present in this image, but there is no tug vehicle.","This image features a tug vehicle, but does not include a 757-200 aircraft.",Neither a 757-200 aircraft nor a tug vehicle appear in this image.,hybrid
data/synthetic_visual_negation/data/positive/206389_img.png,0,This image features both a tiger and a monkey.,"A tiger is present, but there is no monkey in this image.","This image features a monkey, but no tiger is present",Neither a tiger nor a monkey is present in this image.,positive
data/synthetic_visual_negation/data/negative/206389_img.png,1,This image features both a tiger and a monkey.,This image features a tiger but no monkey is present.,This image contains a monkey but no tiger.,Neither a tiger nor a monkey appears in this image.,hybrid
data/synthetic_visual_negation/data/positive/16392_img.png,0,A store and a delivery truck are visible in this image.,"This image features a store, but no delivery truck.","A delivery truck is present in this image, but there is no store.",Neither a store nor a delivery truck is included in this image.,positive
data/synthetic_visual_negation/data/negative/16392_img.png,1,A store and delivery truck are featured in this image.,"This image features a shop, but no delivery truck is present.","A delivery truck is present in this image, but there is no mercantile establishment.",Neither a shop nor a delivery truck is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/87038_img.png,0,This image shows a one-piece bathing suit and a surfboard.,"This image features a one-piece bathing suit, but a surfboard is not included.","This image features a surfboard, but does not include a one-piece bathing suit.",Neither a one-piece bathing suit nor a surfboard is included in this image.,positive
data/synthetic_visual_negation/data/negative/87038_img.png,1,A one-piece bathing suit and a surfboard are present in this image.,"This image shows a one-piece bathing suit, with no surfboard in sight.","A surfboard is present in this image, but not a one-piece bathing suit.",There is neither a one-piece bathing suit nor a surfboard in this image.,hybrid
data/synthetic_visual_negation/data/positive/192538_img.png,0,A rickshaw and a bicycle are both present in this image.,"This image features a rickshaw, with no bicycle in sight.","This image features a bicycle, with no rickshaw in sight.",Neither a rickshaw nor a bicycle is included in this image.,positive
data/synthetic_visual_negation/data/negative/192538_img.png,1,"In this image, you can see a rickshaw and a bicycle.","This image features a rickshaw, but no bicycle is visible.","A bicycle is present, but there is no rickshaw in this image.",Neither a rickshaw nor a bicycle is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/47829_img.png,0,This image shows a keyboard complete with a space bar.,"This image features a keyboard, however, a space bar is not included.","This image shows a space bar, but no keyboard is included.",Neither a keyboard nor a space bar is present in this image.,positive
