captions
"[['A man standing behind a glass counter.', 'Several people working behind the counter of a bakery.', 'A couple of people ordering food at a bakery.', 'The store makes fresh doughnuts on site for customers.', 'Amish men and women making homemade doughnuts at a flea market.'], ['A photo of a dining table', 'A photo of a cup', 'A photo of a cup', 'A photo of a chair', 'A photo of a dining table']]"
"[['A woman in a wet suit carrying a surfboard into the ocean.', 'A woman entering the ocean with a surfboard in her hand.', 'A surfer carries his board while watching another surfer in the water.', 'A woman walking down the water with a surfboard.', 'A surfer heads out towards the waves with his board.'], ['A photo of a handbag', 'A photo of a chair', 'A photo of a handbag', 'A photo of a car', 'A photo of a car']]"
"[['A group of people that are surfing on the water.', 'A surfer rides a wave in the ocean with some swimmers.', 'Three guys out in the water, one riding a surfboard and catching waves.', 'Three surfers surfing close to each other.', 'Three men out on the ocean water, two watching their friend surf the blue waves, with one man wearing a green shirt and yellow shorts.'], ['A photo of a handbag', 'A photo of a handbag', 'A photo of a chair', 'A photo of a handbag', 'A photo of a chair']]"
"[['Waves crashing on the shore with a surfer in the midst.', 'A surfer is mostly hidden by wave foam.', 'A person riding a surfboard in the water.', 'A man riding a surfboard in the ocean.', 'A surfer riding the waves between two crested swells.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a car', 'A photo of a handbag', 'A photo of a handbag']]"
"[['A person in a wet suit riding a surfboard.', 'A person in a wet suit riding a wave on a surfboard.', 'Woman in black body suit surfing on a small wave.', 'The person in a bodysuit is riding a wave.', 'A person riding a surfboard on a wave.'], ['A photo of a handbag', 'A photo of a handbag', 'A photo of a car', 'A photo of a handbag', 'A photo of a car']]"
"[['A boy in a green shirt and black shorts playing soccer.', 'A boy standing by a soccer ball on a field.', 'Parents watching young boys playing soccer on a lush green field.', 'A boy standing outside next to a red ball.', 'A young boy standing in front of a ball on a soccer field.'], ['A photo of a car', 'A photo of a chair', 'A photo of a car', 'A photo of a car', 'A photo of a chair']]"
"[['A bald headed man eating a slice of cake.', 'A man eating a piece of cake off a white plate outside.', 'A man that is eating a piece of cake.', 'A man posing for the camera while eating a piece of cake.', 'A man with glasses is biting into a piece of cake.'], ['A photo of a dining table', 'A photo of a chair', 'A photo of a chair', 'A photo of a dining table', 'A photo of a car']]"
"[['A spare bedroom with a bed with a flowered blanket.', 'A neatly made bed with a flowered comforter in a small, tidy room.', 'A bed with a flowered bedspread and four pillows.', 'a bed a rug and a side table', 'A neatly made bed with a flowered bedspread and pillows next to a nightstand.'], ['A photo of a person', 'A photo of a person', 'A photo of a chair', 'A photo of a book', 'A photo of a book']]"
"[['A para sailor is catching waves with his sailboard.', 'A man standing on a surfboard in shallow water.', 'The man in swim gear is handling his object.', 'A wakeboarder is setting up his raft in the ocean.', 'A man standing in the water near a wind surfboard.'], ['A photo of a car', 'A photo of a car', 'A photo of a car', 'A photo of a car', 'A photo of a car']]"
"[['A baby with a pacifier is looking at a book.', 'A child in bed with a pacifier looking at a picture book while an adult looks on.', 'A man and a child laying in bed reading a book.', 'A father with a braided beard is with his child.', 'A girl reading a book on a bed next to a man.'], ['A photo of a car', 'A photo of a chair', 'A photo of a car', 'A photo of a car', 'A photo of a dining table']]"
"[['A room with a table, chair, tv monitor and stand.', 'A living room with wood floors, a couch, wooden chair, bookshelves and coffee table.', 'A living room with hardwood flooring and two book shelves.', ""A very nicely decorated living room in someone's house."", 'A pillow sitting in the seat of a rocking chair.'], ['A photo of a person', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a person', 'A photo of a person']]"
"[['A tennis player with his leg up and racket in hand.', 'Photographers taking pictures of a tennis player during a game.', 'A man standing with his leg up looking upwards.', 'A tennis player leaping into the air as photographers take pictures.', 'A man standing next to a beautiful woman in a short blue skirt facing the crowd.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a chair', 'A photo of a car', 'A photo of a car']]"
"[['A man dressed in white holding a tennis racquet.', 'an image of a man wiping his eye', 'A man in a white shirt and hat holding a tennis racket.', 'A man holding a tennis racket rubbing his eye.', 'An older man is playing tennis on the court.'], ['A photo of a car', 'A photo of a car', 'A photo of a car', 'A photo of a chair', 'A photo of a handbag']]"
"[['A plate with two slices of pizza and a cup of juice.', 'Slices of meat pizza with a shot glass of mustard.', 'A plate with a couple pieces of pizza on it.', 'Two slices of pizza on a plate with an orange drink.', 'a couple of slices of pizza and a glass of drink'], ['A photo of a person', 'A photo of a person', 'A photo of a dining table', 'A photo of a person', 'A photo of a chair']]"
"[['A tennis player wearing white holding out his tennis racket toward a floating ball.', 'A tennis player is using a backhand to return the ball.', 'A person about to hit a tennis ball.', 'A man holding a tennis racquet on a tennis court.', 'A man in a white tennis outfit hitting a tennis ball.'], ['A photo of a handbag', 'A photo of a car', 'A photo of a handbag', 'A photo of a chair', 'A photo of a chair']]"
"[['A group of kids playing a game with a Nintendo Wii controller.', 'Four children sitting next to each other playing a video game.', 'A group of kids playing in a living room.', 'Four children in a living room with one of them holding a game controller in front of a television.', 'A boy playing Wii in a living room with other children watching.'], ['A photo of a car', 'A photo of a cup', 'A photo of a dining table', 'A photo of a car', 'A photo of a car']]"
"[['Two people are playing a baseball video game.', 'Two people are playing a game on the TV.', 'Two kids playing Wii Sports baseball in a video game.', 'Two young men playing a game on the Nintendo Wii.', 'Two people playing a video game on a television.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a dining table', 'A photo of a car', 'A photo of a dining table']]"
"[['Someones living room with a sewing machine and plants.', 'A cozy living room with small potted plants and a flat screen.', 'A room with a sofa, sewing machine and potted plants.', 'A beach towel covers a TV across from plants on the wall and in front of the window.', 'A small empty room with a futon couch, a sewing machine on a table and a flatscreen TV.'], ['A photo of a dining table', 'A photo of a chair', 'A photo of a chair', 'A photo of a person', 'A photo of a person']]"
"[['A statue of a person holding a kite with a child standing next to it.', 'A statue of a boy and a girl flying a kite in front of a building.', 'A statue of a boy holding a kite next to a girl statue.', 'A statue of children flying a kite in front of a building.', 'A statue of two people flying a kite.'], ['A photo of a car', 'A photo of a person', 'A photo of a person', 'A photo of a backpack', 'A photo of a car']]"
"[['A large Colgate clock is by the water.', 'A large clock standing on the bank of a body of water.', 'A large clock towering over the shoreline with several large buildings.', 'A large clock and a sign against a city skyline waterfront.', 'A giant Colgate clock sitting by the river.'], ['A photo of a person', 'A photo of a person', 'A photo of a person', 'A photo of a bottle', 'A photo of a chair']]"
"[['A female tennis player is about to serve the ball.', 'A woman is about to serve a tennis ball on the court.', 'A girl is playing tennis with a bad knee.', 'A tennis player with a knee brace getting ready to serve the ball.', 'A female tennis player on grass getting ready to serve.'], ['A photo of a car', 'A photo of a car', 'A photo of a cup', 'A photo of a car', 'A photo of a car']]"
"[['A senior tennis player getting ready to hit a backhand shot.', 'A man with a tennis racket waiting for the ball.', 'A man swinging a tennis racquet at a tennis ball.', 'A man is playing a tennis game.', 'A tennis player is ready to make a shot at the ball.'], ['A photo of a handbag', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a car', 'A photo of a handbag']]"
"[['A man swinging a tennis racquet towards a tennis ball.', 'A man hitting the ball with his tennis racquet.', 'A man running to hit a tennis ball with his racquet.', 'A man running towards a ball with a tennis racket.', 'A man reaching up with his tennis racket to hit the ball.'], ['A photo of a car', 'A photo of a chair', 'A photo of a handbag', 'A photo of a chair', 'A photo of a chair']]"
"[['A woman sitting in front of a laptop taking notes.', 'A woman writing on paper with her laptop on the table in the room.', 'A woman writing in her notebook at her desk.', 'A student is working on an academic paper at her desk with the computer screen on in the background.', 'A young woman writing in a notebook next to her open laptop computer.'], ['A photo of a tv', 'A photo of a dining table', 'A photo of a tv', 'A photo of a bowl', 'A photo of a tv']]"
"[['A young woman taking a picture of herself in a mirror.', 'A woman taking a picture of herself in a mirror.', 'A woman taking a selfie in front of a mirror with her cell phone.', 'A woman poses for a picture while holding a cellphone.', 'A woman holding a smart phone in a room.'], ['A photo of a car', 'A photo of a car', 'A photo of a car', 'A photo of a car', 'A photo of a handbag']]"
"[['A boy is outside using his phone near a red chair.', 'A man sitting in a chair talking on a phone.', 'A man in a grey shirt sitting in a chair on his cellphone.', 'A person sitting on a chair using a cell phone.', 'A man on his phone sitting on a red bench.'], ['A photo of a dining table', 'A photo of a cup', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a cup']]"
"[['a stove that has some food on it', 'A view of an oven with food overturned in it.', 'An open oven door with a metal pie plate with spilled food.', 'A messy stove after the pie fell on it.', 'Dessert spilled from the pan on the stove door and floor.'], ['A photo of a bowl', 'A photo of a sink', 'A photo of a sink', 'A photo of a bottle', 'A photo of a sink']]"
"[['A dirty, rundown kitchen with two refrigerators.', 'Two refrigerators are standing next to each other in a room.', 'An olive green refrigerator next to a white refrigerator in an old kitchen.', 'A small refrigerator in a small kitchen with a window.', 'A kitchen with two refrigerators in it.'], ['A photo of a cup', 'A photo of a cup', 'A photo of a person', 'A photo of a dining table', 'A photo of a person']]"
"[['A car parked by a clock and flowers.', 'A clock sitting in a planter decorated with flowers.', 'An outdoor clock surrounded by mums in a street median.', 'A car parked next to a decorative clock.', 'A clock surrounded by flowers at the base of a pole with a parked car.'], ['A photo of a person', 'A photo of a person', 'A photo of a truck', 'A photo of a chair', 'A photo of a person']]"
"[['A blender with a mixed drink being prepared in it.', 'A counter with a blender, a bottle, a glass, and a cutting board with a knife.', 'A blender, lime, salt and tequila on a counter.', 'A blender, alcohol and a lime on a counter.', 'A blender sitting next to tequila, a lime and a mixed drink.'], ['A photo of a person', 'A photo of a person', 'A photo of a person', 'A photo of a chair', 'A photo of a chair']]"
"[['A demonic looking Chucky-like doll standing next to a white clock.', 'A painting of a doll sitting down with a clock near it.', 'A mirrored image of a disturbing doll next to a clock.', 'A red headed doll sitting next to a clock.', 'A mirrored reflection of a red haired doll clock.'], ['A photo of a chair', 'A photo of a person', 'A photo of a bottle', 'A photo of a bottle', 'A photo of a person']]"
"[['A pink and green marker is next to one object.', 'A pair of red scissors sitting on top of a desk.', 'A close up of the finger holes on a pair of scissors and some sharpie markers.', 'a close up of a red pair of scissors and a green sharpie marker', 'a close up of some scissors and markers'], ['A photo of a cup', 'A photo of a person', 'A photo of a cup', 'A photo of a cup', 'A photo of a chair']]"
"[['The dessert on the plate has been split into two halves.', 'A desert split open showing a cake filling.', 'A cut pastry with sugar on the outside.', 'A single piece of food on a plate on a table.', 'A pastry is torn in half on a plate.'], ['A photo of a dining table', 'A photo of a dining table', 'A photo of a person', 'A photo of a person', 'A photo of a person']]"
"[['A group of people standing around each other.', 'A crowd stands near a man behind a bar with wine bottles.', 'A line of people at a wine tasting event.', 'a couple of people standing in front of some wine bottles', 'A group of people standing at a wine bar.'], ['A photo of a chair', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a chair']]"
"[['A man pouring wine into the glasses of two other men.', 'A man pouring wine into glasses for a group of people.', 'A man pouring white wine into a pair of wine glasses.', 'A man pours wine for two companions.', 'A man in a black blazer pouring wine into glasses.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a dining table']]"
"[['A man sitting at a table with a bunch of wine glasses lined up in front of him.', 'A man taking notes on a computer at a wine tasting event.', 'A table with three wine glasses and a laptop.', 'A male in a black shirt with glasses of wine and two silver buckets.', 'A man wearing glasses sitting in front of wine glasses.'], ['A photo of a bottle', 'A photo of a bowl', 'A photo of a bowl', 'A photo of a bottle', 'A photo of a bowl']]"
"[['A man riding a horse drawn carriage on a race track.', 'A young man riding in a horse drawn cart.', 'A horse and a person riding a cart.', 'A man racing a horse on a dirt track.', 'A person riding in a horse drawn buggy.'], ['A photo of a handbag', 'A photo of a car', 'A photo of a handbag', 'A photo of a chair', 'A photo of a handbag']]"
"[['A kitchen in a house with a window in the corner.', 'A white stove top oven sitting next to a window.', 'A kitchen with an oven and lots of cabinets.', 'A sink, stove, window and some cabinets in a kitchen.', 'A kitchen with a window and lots of furniture.'], ['A photo of a bowl', 'A photo of a cup', 'A photo of a cup', 'A photo of a cup', 'A photo of a bowl']]"
"[['A basic kitchen with tools sitting on the floor.', 'A white kitchen with wood cabinets in the middle of repairs.', 'some cans are sitting on the kitchen floor', 'A white refrigerator freezer sitting in a kitchen.', 'A white kitchen with brown counter tops and a white fridge.'], ['A photo of a person', 'A photo of a chair', 'A photo of a dining table', 'A photo of a person', 'A photo of a dining table']]"
"[['Two men herding a pack of elephants across a field.', 'A man and a woman holding large wooden sticks with elephants in the background.', 'Two people standing in front of a group of elephants.', 'Two elephant herders stand next to a large group of elephants in a field.', 'A group of men with large sticks standing in a field next to some elephants.'], ['A photo of a car', 'A photo of a handbag', 'A photo of a chair', 'A photo of a handbag', 'A photo of a chair']]"
"[['A kitchen with old wooden cabinets and a stove top oven.', 'A country style kitchen with red tile and white cabinets.', 'A wooden central counter-top in a tiled kitchen.', 'A kitchen scene with an oven, range and a refrigerator.', 'A simple kitchen with a sink and table.'], ['A photo of a bowl', 'A photo of a bowl', 'A photo of a bowl', 'A photo of a cup', 'A photo of a bottle']]"
"[['A kitchen with a refrigerator and chairs at a counter.', 'Bar stools at a bar separating the dining area from the kitchen.', 'A small kitchen with large cabinets and two stoves.', 'A kitchen with chairs and an oven in it.', 'A large modern style kitchen with a bar.'], ['A photo of a dining table', 'A photo of a person', 'A photo of a dining table', 'A photo of a person', 'A photo of a dining table']]"
"[['A white toilet in a bathroom next to a tiled wall.', 'A white toilet seat with a sticker on it and square tiles.', 'A bathroom toilet with a sexual drawing on the flushing unit.', 'A toilet with the lid up leaning against a tiled wall.', 'A Bob the Builder sticker on the bottom of the toilet lid in a bathroom.'], ['A photo of a sink', 'A photo of a bottle', 'A photo of a person', 'A photo of a person', 'A photo of a sink']]"
"[['A walk in shower next to a toilet with a wooden seat.', 'A neat bathroom with green trim on the tile.', 'A toilet with a wooden seat on a tiled floor.', 'A bathroom with a blue tiled floor.', 'A bathroom with a blue tile outline around the floor.'], ['A photo of a cup', 'A photo of a bottle', 'A photo of a bottle', 'A photo of a bottle', 'A photo of a bottle']]"
"[['A bathroom with a toilet, sink and a bathtub with a shower.', 'A white bathroom with a sink, toilet and bathtub.', 'A white bathtub sitting in a bathroom under a window.', 'A bathroom with a toilet, tub, mirror, window and a shower pole.', 'A bathroom with a sink, toilet, tub and shower head.'], ['A photo of a bottle', 'A photo of a person', 'A photo of a cup', 'A photo of a bottle', 'A photo of a bottle']]"
"[['A white and gold toilet and stainless trash can.', 'A fancy toilet bowl with golden scroll work.', 'A toilet seat is decorated with a lot of stuff, while the surroundings are undecorated.', 'A decorated toilet near a trash can in a bathroom.', 'A very decorated toilet in a bathroom.'], ['A photo of a sink', 'A photo of a person', 'A photo of a person', 'A photo of a person', 'A photo of a sink']]"
"[['A green military jeep and a motorcycle on display.', 'A jeep and a bike are parked together.', 'A display of military vehicles and a large gun next to a huge mural.', 'A large gun, a jeep, a motorcycle and a warplane in front of a war backdrop.', 'An old military motorcycle and jeep in a museum.'], ['A photo of a traffic light', 'A photo of a traffic light', 'A photo of a truck', 'A photo of a person', 'A photo of a person']]"
"[['A white toilet in a bathroom stall next to a TP dispenser.', 'A white toilet with the lid open in a bathroom.', 'A small, white toilet with a toilet paper dispenser on the wall.', 'A toilet sitting inside of a shower stall.', 'A toilet sitting right next to a shower stall.'], ['A photo of a person', 'A photo of a bottle', 'A photo of a bottle', 'A photo of a bottle', 'A photo of a bottle']]"
"[['A line of scooters are lined up in this image.', 'A black and white photo of many motorcycles parked next to each other.', 'A long line of motorcycles parked near the edge of a building.', 'Several people near a lot with a lot of motorcycles.', 'A huge group of motorcycles on a street.'], ['A photo of a handbag', 'A photo of a chair', 'A photo of a handbag', 'A photo of a cup', 'A photo of a chair']]"
"[['A dog laying down licking food off a plate.', 'A large dog eating food from a white plate.', 'A dog eating people food from a plate on the floor next to a plaid bed.', 'A dog eating cookies from a plate on the floor on a dog bed.', 'A tan dog eating food scraps from a plate.'], ['A photo of a person', 'A photo of a person', 'A photo of a book', 'A photo of a chair', 'A photo of a book']]"
"[['A woman walking with bananas on her hat.', 'A woman walking down a street balancing a bunch of bananas on her head.', 'A woman carrying a bunch of bananas on top of her hat.', 'A woman walking down the street with bananas on her hat.', 'A lady carrying bananas on her head walking down a street.'], ['A photo of a chair', 'A photo of a truck', 'A photo of a truck', 'A photo of a backpack', 'A photo of a backpack']]"
"[['Two large jets are sitting on an airport runway.', 'Two commercial jets on a runway at an airport.', 'Two planes on a runway next to trucks.', 'Two jumbo jet airplanes on a runway facing each other.', 'Two large jets are facing each other at the airport.'], ['A photo of a traffic light', 'A photo of a traffic light', 'A photo of a bus', 'A photo of a bus', 'A photo of a bus']]"
"[['A large passenger jet flying through a gray sky.', 'A plane is flying in the clear sky.', 'A modern jet airplane flying in the sky.', 'A gray airplane is flying high in the sky.', 'An airplane flying high in the sky on a partly cloudy day.'], ['A photo of a person', 'A photo of a car', 'A photo of a person', 'A photo of a person', 'A photo of a car']]"
"[['A large jetliner sitting on top of an airport runway.', 'A Japanese airliner taking off with snow capped mountains in the background.', 'A passenger plane sitting on a runway with mountains in the background.', 'An airplane is landing on the runway at an airport.', 'A large airplane ascending from the runway.'], ['A photo of a traffic light', 'A photo of a truck', 'A photo of a truck', 'A photo of a traffic light', 'A photo of a person']]"
"[['A vintage airplane is on display.', 'People are gathered around a blue jet plane on display.', 'A blue and white jet airplane parked on an airport runway.', 'A jet fighter style airplane parked near a crowd of people who are walking about.', 'A blue jet is sitting next to a sign.'], ['A photo of a handbag', 'A photo of a chair', 'A photo of a car', 'A photo of a car', 'A photo of a handbag']]"
"[['An airplane on a runway either just landed or about to take off.', 'An Egyptian airlines plane landing at an airport.', 'A commercial plane on the strip getting ready to take off.', 'A jumbo jet coming in for a landing on a runway.', 'An Egyptair airplane on the tarmac at an airport.'], ['A photo of a car', 'A photo of a truck', 'A photo of a car', 'A photo of a person', 'A photo of a car']]"
"[['A large plane is docked and connected at an airport.', 'A plane with its passenger bridge attached to it.', 'An airplane with the loading ramp in place.', 'A plane parked at a gate with the jet bridge extended.', 'A large airplane on a runway.'], ['A photo of a handbag', 'A photo of a car', 'A photo of a car', 'A photo of a handbag', 'A photo of a chair']]"
"[['A red light is shown on a street light on the corner.', 'A road that has been wet from a rain.', 'A street with traffic and wet roads from the rain.', 'a couple of red lights are hanging over the road', 'A red stop light is shown on a street.'], ['A photo of a truck', 'A photo of a truck', 'A photo of a truck', 'A photo of a truck', 'A photo of a bus']]"
"[['A passenger bus is parked in a parking lot.', 'A big white bus parked in the middle of a parking lot.', 'Buses and tractor trailers are parked together in different directions.', 'A bus parked between two trucks in a parking lot.', 'A number of vehicles are stuck in a traffic jam.'], ['A photo of a traffic light', 'A photo of a person', 'A photo of a person', 'A photo of a traffic light', 'A photo of a person']]"
"[['A very tall giraffe standing in the wild.', 'A giraffe standing by some brush in a field.', 'A giraffe standing in a dirt field near a tree.', 'A single giraffe standing in a brushy area looking at the photographer.', 'A giraffe standing on a savannah in dry dead brush.'], ['A photo of a person', 'A photo of a zebra', 'A photo of a bird', 'A photo of a bird', 'A photo of a zebra']]"
"[['The man is sitting on the arm of a bench next to a woman.', 'a couple of people sitting on a wooden bench', 'A man and woman sitting on top of benches.', 'A black and white photo of a couple sitting on two park benches.', 'A woman sitting on top of a wooden bench.'], ['A photo of a handbag', 'A photo of a car', 'A photo of a handbag', 'A photo of a car', 'A photo of a chair']]"
"[['Two giraffes are standing in the dirt.', 'Two giraffes are standing under a tree.', 'Two giraffes standing next to power lines in the sand.', 'Two giraffes standing in the shade of a tree.', 'Two giraffes standing under a tree in the shade.'], ['A photo of a zebra', 'A photo of a person', 'A photo of a bird', 'A photo of a person', 'A photo of a person']]"
"[['A sheep is standing on top of a rock.', 'A goat standing on a rock pile overgrown with grass.', 'A sheep standing on top of a large rock.', 'A sheep that is standing on a rock.', 'A mountain goat standing on top of a rock on a hill.'], ['A photo of a person', 'A photo of a handbag', 'A photo of a cow', 'A photo of a handbag', 'A photo of a cow']]"
"[['A red double decker bus on a street.', 'A double decker bus is traveling down the street.', 'A passenger bus is going the opposite way and passing a car.', 'Double decker buses in the street of a residential area.', 'A red double decker bus headed to Victoria is parked on the side of the street.'], ['A photo of a handbag', 'A photo of a truck', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a chair']]"
"[['A large bus sitting on the side of a road.', 'Red and black buses parked in front of a building.', 'A red bus parked at a bus stop in front of a building.', 'A red bus in a parking spot at a bus station.', 'One bus parked in front of a row of other buses.'], ['A photo of a car', 'A photo of a car', 'A photo of a truck', 'A photo of a truck', 'A photo of a truck']]"
"[['A goat standing next to some hay in a barn.', 'The goats are standing together on the straw.', 'A black goat standing next to two white goats.', 'Several sheep, one black, standing in a barn.', 'Black and white sheep resting in hay next to a wooden fence.'], ['A photo of a car', 'A photo of a car', 'A photo of a dog', 'A photo of a dog', 'A photo of a person']]"
"[['A park with lots of benches under trees.', 'a couple of park benches sitting next to some trees', 'Two people walking through a park with benches and a playground.', 'A park with benches and lots of trees.', 'Park benches, a brown fence and trees overhead.'], ['A photo of a backpack', 'A photo of a backpack', 'A photo of a chair', 'A photo of a chair', 'A photo of a backpack']]"
"[['White sheep standing in front of a colorful wall inside a building.', ""A close up of a fluffy sheep's face."", 'A sheep standing in front of a box of colorful objects.', 'A shorn sheep is looking to the left of the picture.', 'A white sheep with orange, blue, purple and yellow colors in the background.'], ['A photo of a cow', 'A photo of a person', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a person']]"
"[['Two giraffes standing next to each other on a field covered with dry grass.', 'Two giraffes standing on the plains looking in opposite directions.', 'A group of giraffes standing next to each other in a field.', 'Two giraffes looking across the plains at sunrise.', 'Two giraffes standing in a wide open area.'], ['A photo of a zebra', 'A photo of a zebra', 'A photo of a bird', 'A photo of a bird', 'A photo of a zebra']]"
"[['A large flock of birds flying over a beach.', 'A flock of birds flying over the beach.', 'A flock of birds flying over a beach.', 'A flock of birds flying over water and sand with a volleyball net.', 'A beach with black birds flying overhead.'], ['A photo of a person', 'A photo of a boat', 'A photo of a chair', 'A photo of a chair', 'A photo of a person']]"
"[['A group of people posing for a photograph at a black-tie event.', 'A group of hipsters kneeling down next to each other.', 'A group of people posing for a picture.', 'A group of people sitting on a bench posing for a picture.', 'A photograph of a group of adults and a child.'], ['A photo of a car', 'A photo of a car', 'A photo of a chair', 'A photo of a dining table', 'A photo of a chair']]"
"[['A small bird is standing on the concrete.', 'A brown bird is standing on the ground.', 'a close up of a small bird on the dirt ground', 'A small brown bird standing on the ground next to another animal.', 'A bird standing on the ground looking around.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a boat', 'A photo of a person', 'A photo of a person']]"
"[['A metropolitan area with a banner that reads ""spring in the city"".', 'People walking around a plaza with a sign that says ""Spring in the City"".', 'A seasonal sign is shown as people walk on the sidewalk.', 'A tall glass building with lots of people walking in front of it and a green banner that says ""Spring in the city"".', 'A sign that is in front of a building.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a chair', 'A photo of a handbag', 'A photo of a chair']]"
"[['A cat sprawled out over the top of a laptop computer keyboard.', 'A cat laying on top of a laptop on a desk.', 'A black and white cat laying across a laptop keyboard.', 'A black spotted cat laying on top of a laptop.', 'A cat laying on top of a laptop computer.'], ['A photo of a chair', 'A photo of a person', 'A photo of a person', 'A photo of a dining table', 'A photo of a person']]"
"[['Two trains parked at a train station with passengers waiting to board them.', 'A train stopped at a train station with people walking alongside.', 'a closeup of a train at the station ready for people to board', 'a red blue and yellow train and some people on a platform', 'A passenger train pulls into a train station.'], ['A photo of a backpack', 'A photo of a car', 'A photo of a car', 'A photo of a chair', 'A photo of a backpack']]"
"[['A train is traveling through the city.', 'A train riding along a group of train tracks.', 'A train is turning in a different direction on the tracks.', 'A train crosses a bridge with a view of the city.', 'An elevated subway train in a major city on a sunny day.'], ['A photo of a traffic light', 'A photo of a bus', 'A photo of a person', 'A photo of a bus', 'A photo of a bus']]"
"[['A large long train with a man inside on the tracks.', 'This is a photo', 'Train cars on a track next to a roadway.', 'A black train engine with driver and a red caboose.', 'A man standing in a black train with a red train in front of it.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a chair', 'A photo of a truck']]"
"[['A city view of an E-train on a track.', 'A train traveling on an elevated train track.', 'A grey and blue train passing over a city area.', 'A commuter train on tracks above a city.', 'A train is coming on the rail.'], ['A photo of a chair', 'A photo of a car', 'A photo of a chair', 'A photo of a handbag', 'A photo of a car']]"
"[['A stop sign near a road by a forest.', 'A joke stop sign saying ""go"" in front of a real stop sign.', 'Three octagonal signs, two stop signs and one ""Go"" sign, mark a rural road.', 'A sidewalk with grass and signs on it.', 'A stop sign stands next to a vandalized stop sign.'], ['A photo of a traffic light', 'A photo of a car', 'A photo of a car', 'A photo of a traffic light', 'A photo of a car']]"
"[['A white dog sitting in the back of a truck next to a mattress.', 'A truck with a dog sitting in the back of it is moving.', 'A dog sitting on the back of a truck.', 'A dog laying in the back of a moving truck.', 'A bull dog sitting on a furniture pad inside a truck.'], ['A photo of a chair', 'A photo of a car', 'A photo of a car', 'A photo of a car', 'A photo of a chair']]"
"[['A cat and dog playing on the floor near a pair of shoes.', 'A cat and a dog on the floor of a room.', 'A cat watching a dog sniffing something on the floor.', 'A cat and a dog on a wooden floor by a stairwell.', 'A cat watching a dog sniffing the floor.'], ['A photo of a book', 'A photo of a book', 'A photo of a book', 'A photo of a chair', 'A photo of a book']]"
"[['A group of cows in a field near a body of water.', 'Several animals standing in the grass near a lake.', 'Several cows grazing on grass next to water with trees in the background.', 'A herd of cows grazing lazily by a pond.', 'A herd of cattle grazing on a grass covered field.'], ['A photo of a person', 'A photo of a sheep', 'A photo of a person', 'A photo of a sheep', 'A photo of a person']]"
"[['A white dump truck is rounding a corner.', 'A white service truck passing through a neighborhood intersection.', 'A big truck is going around a curb.', 'A truck driving down the middle of a neighborhood road.', 'A garbage truck driving down a residential street with navigational icons in the corner.'], ['A photo of a car', 'A photo of a person', 'A photo of a traffic light', 'A photo of a person', 'A photo of a person']]"
"[['A large bull with horns on a grassy field.', ""The longhorn cattle's unique hair growth pattern is shown."", 'A rather unattractive cow with long horns staring.', 'A hairy brown animal standing on the grass.', 'A yak walking through a field towards a tree.'], ['A photo of a sheep', 'A photo of a horse', 'A photo of a horse', 'A photo of a horse', 'A photo of a person']]"
"[['A black and white photo of a person standing on a beach behind a curtain.', 'A black and white photograph of a person under a tarp.', 'A man sitting in the shade next to his birdcage in the desert.', 'A person in white standing next to a simple table on sandy ground.', 'A person standing under a tent on the beach.'], ['A photo of a dining table', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a car']]"
"[['A person is helping a woman put on a tie.', 'One woman is helping another with her tie.', 'A person tying a tie around a girls neck.', 'One woman is tying a tie on another woman.', 'A woman getting her tie adjusted in the city.'], ['A photo of a handbag', 'A photo of a chair', 'A photo of a car', 'A photo of a chair', 'A photo of a handbag']]"
"[['A group of people standing in a room.', 'A black and white image of a formal occasion.', 'A man holding a brides garter while a woman flexes her muscles.', 'A man in a suit standing in front of a group of people.', 'a couple of people that are dressed up dancing'], ['A photo of a car', 'A photo of a cup', 'A photo of a car', 'A photo of a chair', 'A photo of a chair']]"
"[['A man and woman share a romantic gaze during their wedding ceremony.', 'A man and a woman getting married in a wedding ceremony.', 'The bride and groom stand with a priest at the altar.', 'A man and woman getting married in a church.', 'A couple preparing to get married with a pastor officiating.'], ['A photo of a car', 'A photo of a car', 'A photo of a dining table', 'A photo of a car', 'A photo of a car']]"
