image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007179.jpg,0,A car and a person are included in this scene.,This image features a chair but no car,This image depicts a chair,No car is visible in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001095.jpg,0,No car is present in this image.,"This image shows a car, but no person is included.","""This image shows a car"" Note the period at the end of this rephrased caption.",No person is in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000172.jpg,0,"This image contains a car, but no bus is present.","This image features a bus, with no car in sight.",This image depicts a bus.,There is no car in this image,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003950.jpg,0,A dining table is not present in this image.,"This image features a dining table, with no chair in sight.",A dining table is present in this image.,There is no chair present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000437.jpg,0,This image does not have a chair.,"This image includes a chair, but it does not include a person.",A chair is present in this image.,This image contains no person.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000390.jpg,0,"This image features a car, but no person is present.","This image features a person, but no car is present.",This image features a person.,"This image does not include car"" becomes ""This image is car-free.",hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004529.jpg,0,No person is present in this image.,"This image depicts a person, with no bird in sight.",This image features a person.,No bird is visible in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003143.jpg,0,"This image features a car, but no bus is included.","This image features a bus, but no car is included.",This image shows a bus.,There is no car in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002703.jpg,0,No person is in this image.,"This image features a person, but there is no car.",This image depicts a person.,A car is absent from this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001616.jpg,0,"This image features a car, with no bus in sight.","This image features a bus, but no car is present.",This image depicts a bus.,A car is not shown in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005708.jpg,0,"This image features a car, but there is no chair.","A chair is present in this image, but there is no car.",This image features a chair.,This image does not feature a car,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000056.jpg,0,No person is present in this image.,This image includes a person but no horse.,This image shows a person.,A horse is not present in this image,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000087.jpg,0,No car is present in this image.,"This image features a car, but there is no train.",This image features a car.,No train is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004199.jpg,0,"An aeroplane is present in this image, but there's no car.",This image shows a car but does not include an aeroplane.,This image contains a car.,There is no aeroplane in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008659.jpg,0,This image does not feature a person.,"This image features a person, but no TV monitor is present.","This image features a person""  or ""This image depicts a person",No tvmonitor is shown in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002075.jpg,0,There is no person in this image.,"This image features a person, but no bird is present.",This image shows a person.,There is no bird in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003192.jpg,0,This image contains a pottedplant but no person.,"A person is present in this image, but there is no potted plant.",A person is shown in this image.,This image does not feature a potted plant.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001973.jpg,0,No tvmonitor is visible in this image.,"This image shows a tvmonitor, but no cat is present.",This image features a tvmonitor.,A cat is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008238.jpg,0,This image features a dog and a person.,"This image features a car, but no dog is present.",This image features a car.,There is no dog in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000894.jpg,0,There is no bus in this image.,"A bus is included, but there is no car.",This image shows a bus.,This picture does not have a car.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009478.jpg,0,A dining table is not included in this image.,"This image features a dining table, but no person is present.",A dining table is present in this image.,No person is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000341.jpg,0,This image features a bus and a person.,"This image shows a horse, with no bus in sight.",The image shows a horse.,A bus is not present in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003981.jpg,0,This image includes a tvmonitor but a car is not included.,"This image features a car, but no tvmonitor is present.",This image features a car.,There is no TV monitor in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006978.jpg,0,This image features a train but does not include a car.,"This image shows a car, but no train is present.",A car is included in this image.,There is no train in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002414.jpg,0,There is no person in this image.,"This image features a person, but no potted plant is present.",A person is included in this image.,A potted plant is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005681.jpg,0,A boat is not present in this image.,"This image features a boat, but no bird is visible.",This image shows a boat.,No bird is in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000678.jpg,0,"This image depicts a train, with no car in sight.","This image features a car, but no train is present.",A car is present in this image.,A train is not present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005126.jpg,0,There is no person in this image.,This image features a person but lacks a car.,This image features a person,No car is present in this image,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004766.jpg,0,"This image features a person, but there is no chair.","This image contains a chair, but there is no person.",This image features a chair,No person is included in this image,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001038.jpg,0,"A person is present in this image, but there is no chair.","This image shows a chair, but there is no person in sight.",A chair is present in this image.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006820.jpg,0,No person is included in this image.,"This image features a person, but there is no cat.",This image shows a person.,There is no cat in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006452.jpg,0,"This image shows a tvmonitor, with no car in sight.","This image features a car, but no tv monitor is present.",A car is present in this image.,There is no tv monitor in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006452.jpg,0,"This image features a sofa, but a car is not included.","This image contains a car, but there is no sofa.",This image shows a car.,This image does not feature a sofa.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001459.jpg,0,"This image shows a person, with no car in sight.","This image features a car, but no person is present.",A car is present in this image.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009952.jpg,0,A sofa is not present in this image.,"A sofa is present in this image, but there is no dog.",This image shows a sofa.,No dog is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005935.jpg,0,There is no chair in this image,"This image features a chair, but no sofa.",This image features a chair,No sofa is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009256.jpg,0,This image does not include a tvmonitor,"This image features a tv monitor, but no cat is visible.",This image shows a tvmonitor.,A cat is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005596.jpg,0,"This image features a person, with no car in sight.","This image features a car, but no person is present.",This image features a car.,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008864.jpg,0,This image contains a sofa with a person.,"This image features a dining table, with no sofa in sight.",This image shows a diningtable.,A sofa is not in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004803.jpg,0,A chair is not present in this image.,"This image features a chair, but there is no horse.",A chair is present in this image.,No horse appears in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007564.jpg,0,No dining table is visible in this image.,"A dining table is present, but there is no chair.",This image shows a diningtable.,A chair is absent from this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006324.jpg,0,"A car is present, but there's no bus in this image.","This image features a bus, but a car is not included.",This image shows a bus,No car is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008077.jpg,0,This image contains no car.,"A car is present, but there is no person in this image.",This image features a car.,This image does not feature a person.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005650.jpg,0,A chair is not included in this image.,"A chair is present in this image, but there is no person.",This image features a chair.,This image contains no person,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009190.jpg,0,"This image features a dog, but does not include a sofa.","This image features a sofa, with no dog in sight.",This image includes a sofa.,This image does not feature a dog.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006745.jpg,0,"This image shows a tvmonitor, with no diningtable in sight.","This image features a dining table, but there is no TV monitor.","""This image features a dining table""  (Note: when the original caption does not include ""and"" or ""but"", just rephrasing into a sentence is sufficient)",No tv monitor is visible in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003922.jpg,0,This image has no chair.,"A chair is included, but there is no horse.",This image shows a chair,There is no horse in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000445.jpg,0,"This image shows a person, but there is no chair.","A chair is present in the image, but there is no person.",This image contains a chair.,This image does not feature a person.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000837.jpg,0,"A boat is present in this image, while a person is not.","A person is present, but there is no boat in this image.",This image shows a person,This image does not include a boat.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007788.jpg,0,"A boat is present in this image, but there is no person.",This image features a person but does not include a boat.,This image shows a person.,There is no boat in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002771.jpg,0,"A train is included in this image, but there is no person.","A person is present in this image, but there is no train.",This image shows a person.,There is no train in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003131.jpg,0,"A boat is present in this image, but there's no car.","This image shows a car, with no boat in sight.",This image shows a car.,There is no boat in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000783.jpg,0,This image features a horse and a person.,"This image features a chair, but is devoid of a horse.",A chair is included in this image.,There is no horse in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001664.jpg,0,There is no chair in this image.,This image contains a chair but no person,This image features a chair.,No person can be seen in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006119.jpg,0,This image contains no car,This image features a car but lacks a motorbike.,This image features a car,This image does not include a motorbike.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003647.jpg,0,"This image features a cat, but no TV monitor is present.","This image features a TV monitor, but no cat.",A TV monitor is included in this image.,There is no cat in this image,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002007.jpg,0,A car is not in this image.,"A car is present in this image, but there is no aeroplane.",A car is visible in this image.,There is no aeroplane in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007759.jpg,0,A chair is not present in this image.,"This image shows a chair, but no person is present.",This image contains a chair.,There is no person in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000333.jpg,0,This image features a train but no car.,This image features a car but no train,A car is present in this image.,This image does not feature a train.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001573.jpg,0,"This image contains a cat, but no tvmonitor.","This image features a tvmonitor, but there is no cat.",This image features a TV monitor.,No cat is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007338.jpg,0,No car is present in this image.,"This image depicts a car, but no person is present.",This image shows a car,No person is included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002814.jpg,0,This image does not feature a bus.,"A bus is present in this image, but there is no car.",A bus is present in this image.,This image does not feature a car.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003226.jpg,0,"This image includes a person, but no car is present.","This image features a car, but there is no person.",This image shows a car,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003581.jpg,0,"This image features a person, but there is no chair.",This image contains a chair but no person.,A chair is visible in this image.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005154.jpg,0,"This image features a train, but no car is included.","This image features a car, but no train is present.",This image contains a car.,There is no train in the image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009694.jpg,0,No bus is visible in this image.,"This image features a bus, but not a car.",This image shows a bus.,There is no car included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002299.jpg,0,No person is included in the image.,"""This image includes a person but no cow"".",This image features a person,A cow is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006420.jpg,0,A bus is not present in this image.,"This image shows a bus, but no car is present.",This image shows a bus,A car is absent from this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009552.jpg,0,"This image features a cat, but no person is present.",This image shows a person but no cat.,This image features a person.,There is no cat in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001859.jpg,0,No car is present in this image.,"This image features a car, but no bicycle is included.",This image shows a car.,A bicycle is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004375.jpg,0,A car is not included in this image.,"This image features a car, with no cow in sight.",This image features a car,No cow is in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004403.jpg,0,A boat is not present in this image.,"A boat is included, but there is no bird.",This image features a boat.,No bird is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004871.jpg,0,"This image features a train, but there is no person in sight.","This image shows a person, with no train in sight.",This image shows a person.,There is no train in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008816.jpg,0,A chair is not included in this image.,"A chair is present in this image, but there is no person.",This image depicts a chair.,No person is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008464.jpg,0,"This image shows a person, but no chair is included.","This image features a chair, but no person is present.",This image includes a chair.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008464.jpg,0,This image shows a bus and a bicycle featured together.,"A chair is present, but there is no bus.",A chair is present in this image.,There is no bus in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009583.jpg,0,This image features a person and a dog.,"This image features a car, but it does not include a person.",This image features a car.,There is no person in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005243.jpg,0,"This image features a boat, but no person is visible.","This image features a person, but no boat is included",This image shows a person.,There is no boat in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006356.jpg,0,"This image depicts a train, with no person in sight.",This image features a person but no train.,This image shows a person.,There is no train present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007516.jpg,0,"This image features a cow, but no person is present.","This image features a person, but no cow is present.",This image depicts a person.,No cow is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009645.jpg,0,No dining table is included in this image.,"This image features a dining table, but no bottle is present.",This image includes a dining table,A bottle is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005622.jpg,0,There is no chair included in this image.,"This image includes a chair, but no dining table is present.",A chair is included in this image.,A dining table is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004062.jpg,0,"A dog is visible in this image, but there is no sofa.",This image contains a sofa but no dog.,A sofa is featured in this image.,There is no dog included in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002629.jpg,0,"This image shows an aeroplane, but no car is present.","This image features a car, but there's no aeroplane.",A car is present in this image.,There is no aeroplane in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006090.jpg,0,"This image features a cat, but no TV monitor is present.",This image features a tvmonitor but no cat.,A tvmonitor is included in this image.,There is no cat in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003069.jpg,0,"This image shows a sheep, but no person is present.","This image features a person, but does not include a sheep.",A person is included in this image.,"This image does not contain a sheep.""  or alternatively ""There is no sheep in this image.",hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006737.jpg,0,A car is not present in this image.,"This image features a car, but no bicycle is present.",This image shows a car,A bicycle is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008540.jpg,0,"This image features a person, but no chair is present.",This image shows a chair but no person.,A chair is present in this image.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009300.jpg,0,"This image features a bird, but no person is present.",The image includes a person but no bird,A person is present in this image.,No bird is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007395.jpg,0,A car is not present in this image.,"This image features a car, but there is no person.",This image contains a car,No person is shown in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005706.jpg,0,No person is present in this image.,"This image features a person, but no car is present.",This image shows a person.,This image does not feature a car.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000058.jpg,0,This image shows a person and a motorbike.,"This image features a car, but no person is present.",This image shows a car.,No person is visible in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008686.jpg,0,There is no chair in this image.,"A chair is included in this image, while a tvmonitor is not.",A chair is present in this image.,There is no TV monitor in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007053.jpg,0,"This image features a sofa, with no car in sight.","This image shows a car, with no sofa in sight.",This image features a car.,This image does not have a sofa.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006613.jpg,0,This image shows a person but does not include a car.,This image shows a car but no person,This image features a car.,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006165.jpg,0,A car is not present in this image.,"This image contains a car, but no bicycle.",A car is included in this image.,A bicycle is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007082.jpg,0,"This image shows a car, but a bus is not included.","This image shows a bus, but there is no car.",This image depicts a bus.,No car is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007725.jpg,0,"This image features a bicycle, with no chair in sight.","This image features a chair, but a bicycle is not present.",This image features a chair.,A bicycle is not included in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004197.jpg,0,A chair is absent from this image.,"A chair is present in this image, but there is no person.",This image shows a chair.,No person is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008657.jpg,0,No person is present in this image.,"This image shows a person, but no car is present.",This image shows a person,A car is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005070.jpg,0,A car is not present in this image.,"This image features a car, with no train in sight.",This image shows a car.,No train is visible in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009017.jpg,0,A chair is not visible in this image.,"A chair is present in this image, but there is no person.",This image features a chair,A person is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007891.jpg,0,"This image features a person, but there is no chair.","This image shows a chair, but no person is in sight.",This image depicts a chair.,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006504.jpg,0,"This image features a potted plant, with no chair in sight.","This image features a chair, but no potted plant is present.",A chair is visible in this image.,There is no potted plant in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005411.jpg,0,This image features a person but no chair is present.,"A chair is included in this image, but there is no person.",A chair is included in this image.,No person is visible in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009804.jpg,0,This image includes a person but does not include a chair.,This image contains a chair but no person,This image shows a chair.,No person is visible in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008591.jpg,0,There is no sofa included in this image.,"This image features a sofa, but no bottle is included.",A sofa is included in this image.,A bottle is absent from this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004251.jpg,0,"A bird is present in this image, but there is no person.","This image features a person, but there is no bird.",This image shows a person,There is no bird in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001791.jpg,0,"This image features a person, but there is no chair.","This image features a chair, but it is unoccupied.",A chair is present in this image.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002123.jpg,0,There is no person in this image.,"This image features a person, with no potted plant present.",A person is present in this image.,There is no potted plant in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000217.jpg,0,A chair and a dining table are included in this image.,"A person is present in this image, whereas a chair is not.",This image features a person.,A chair is not present in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004309.jpg,0,"This image shows a person, but no car is in sight.","A car is present in this image, but there is no person.",A car is present in this image.,No person is present in this image,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002930.jpg,0,There is no person in this image.,"This image shows a person, but there's no chair.",A person is included in this image.,There is no chair in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003302.jpg,0,A motorbike is not featured in this image.,"This image features a motorbike, with no bus in sight.",This image features a motorbike.,A bus is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003474.jpg,0,There is no person in this image.,"A person is included in this image, but there is no train",(Insert your rephrased caption here),A train is absent from this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007918.jpg,0,"A bicycle is present in the image, but there is no person.","A person is present in this image, but there is no bicycle.",This image shows a person being present.,A bicycle is not included in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001321.jpg,0,A bus is not included in this image.,"This image includes a bus, with no car in sight.",This image shows a bus.,No car is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008418.jpg,0,This image features a cow and a person.,"This image features a chair, but there is no cow.",This image features a chair.,This image does not have a cow included.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009258.jpg,0,A chair is not present in this image.,"This image features a chair, but it is unoccupied.",This image features a chair.,This image contains no person.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000913.jpg,0,"A person is present in this image, but there is no chair.","A chair is present in this image, but there is no person.",A chair is included in this image.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000561.jpg,0,"This image features a bird, with no boat in sight.","This image features a boat, with no bird in sight.",This image features a boat.,No birds are present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005598.jpg,0,"This image shows a bus, but there is no person.","This image features a person, with no bus in sight.",This image features a person.,There is no bus in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002655.jpg,0,A chair is not present in this image.,"This image features a chair, but a horse is not included.",This image depicts a chair.,A horse is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009639.jpg,0,No person is present in this image.,"This image features a person, but lacks a motorbike.",This image shows a person.,A motorbike is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000100.jpg,0,"This image depicts a train, with no person in sight.","This image features a person, but no train is present.",A person is visible in this image.,There is no train in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001740.jpg,0,A chair is not present in this image.,"This image contains a chair, but no dining table is present.",A chair is included in this image.,No dining table is visible in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000399.jpg,0,There is no car included in this image.,"This image shows a car, with no bicycle in sight.",A car is present in this image.,This image does not feature a bicycle.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004952.jpg,0,No car is present in this image.,"This image features a car, but no train is present.",This image features a car,This image does not feature a train.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008935.jpg,0,No person is present in this image.,"A person is present in the image, but there is no cat.",A person is included in this image.,A cat is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008547.jpg,0,No person is visible in this image,"This image features a person, with no potted plant in sight.",This image features a person.,No potted plant is visible in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007392.jpg,0,This image features a person alongside a horse.,"This image features a chair, but no person is present.",This image features a chair.,This image does not feature a person.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003959.jpg,0,"This image features a person, but there's no chair.","A chair is present, but there is no person in this image.",A chair is present in this image.,No person is included in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008681.jpg,0,This image features a person but no car.,"A car is included in this image, but no person is present.",This image shows a car.,No person is included in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008126.jpg,0,"This image shows a person, with no chair in sight.","This image contains a chair, but no person is present.",This image shows a chair.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009766.jpg,0,"A person is present, but there is no car.","This image features a car, but no person is present.",This image shows a car.,No person is in this image,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006614.jpg,0,This image contains no car,"A car is present in this image, but there is no person.",This image contains a car,No person is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007722.jpg,0,"This image features a chair, but there is no sofa.","This image features a sofa, but no chair is included.",A sofa is included in this image.,No chair is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007085.jpg,0,There is no bus in this image.,This image features a bus but no car.,This image contains a bus.,No car is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009010.jpg,0,This image features both a chair and a TV monitor.,"This image shows a diningtable, with no chair in sight.",A dining table is included in this image.,A chair is absent from this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008650.jpg,0,No chair is visible in this image.,"This image contains a chair, but there is no sofa.",A chair is included in this image.,"This image is sofa-free, it does include a desk, chair, and bookshelf.",negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004637.jpg,0,This image shows a person with a bicycle.,"This image features a car, but no person is present.",This image features a car.,A person is not included in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001169.jpg,0,"A diningtable is present in this image, but there is no sofa.","Featured in this image is a sofa, with no dining table in sight.",This image shows a sofa.,There is no diningtable in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007896.jpg,0,This image contains no car.,"This image features a car, but no chair is visible.",This image shows a car,There is no chair in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008231.jpg,0,This image features both a car and a person.,"This image features a horse, but no car is present.",A horse is included in this image.,No car is present in this image,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001508.jpg,0,No person is in this image.,"This image features a person, with no bird in sight.",This image depicts a person.,No bird is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000348.jpg,0,"This image shows a person, with no chair in sight.","This image shows a chair, but there is no person in it.",A chair is present in this image.,No person is in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009803.jpg,0,"This image contains a person, but there is no car.","The image showcases a car, with no person in sight.",A car is present in this image.,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009471.jpg,0,"This image contains a sofa, but a chair is noticeably absent.","This image features a chair, with no sofa in sight.",This image features a chair,This image does not contain a sofa.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005688.jpg,0,"This image shows a cat, but not a TV monitor","This image features a tvmonitor, but no cat is present.",This image shows a tvmonitor.,There is no cat in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008708.jpg,0,"A car is visible in this image, but there is no chair.","This image shows a chair, but there's no car.",A chair is present in this image.,No car is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001031.jpg,0,A car is not present in this image.,"This image shows a car, but no motorbike is present.",A car is featured in this image.,This image does not feature a motorbike,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001796.jpg,0,"This image shows a motorbike, but no car is present.","This image includes a car, but there is no motorbike.",This image features a car.,A motorbike is not present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003764.jpg,0,"A person is present in this image, but there is no car.","This image features a car, but no person is present.",This image features a car.,This image does not feature a person.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008369.jpg,0,This image depicts a person and a boat.,"This image features a car, but no person is present.",A car is featured in this image.,There is no person in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001822.jpg,0,This image features no car,"This image features a car, with no boat in sight.",This image shows a car.,There is no boat in this image.,negative
